id,direction,chosenAlt,hhid,pnum,pid,personType,age,cdapActivity,schoolAtHome,schoolMaz,eligible,ArriveInterval,returnInterval,homeSchDist,schHomeDist,ad1Arr,ad1Ret,ad2Dep,ad2Ret,escortType,bundle,childid,chaufid,chaufPnum,chaufPid,chaufPersonType,chaufDArrive,chaufReturn,randNum
1443,1,76,621,8,1600,7,13,1,1,22495,1,17,51,58,58,0,0,0,0,2,1,1,1,1,1593,1,0,0,944311007
1444,0,0,621,1,1593,1,46,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,0,0,621,2,1594,4,43,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,0,0,621,3,1595,1,21,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,0,0,621,4,1596,1,20,1,-1,-1,0,37,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,0,0,621,5,1597,1,18,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,0,0,621,6,1598,1,16,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,2,8,621,7,1599,7,15,1,1,24076,1,20,44,317,317,0,0,37,50,0,0,0,0,0,0,0,0,0,627021124
1451,2,8,621,8,1600,7,13,1,1,22495,1,17,51,58,58,0,0,37,50,1,1,2,2,4,1596,1,37,50,627021124
1452,0,0,624,1,1604,1,47,1,-1,-1,0,12,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,0,0,624,2,1605,1,49,1,-1,-1,0,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,1,1,624,3,1606,7,10,1,1,23642,1,23,52,316,312,11,47,12,47,0,0,0,0,0,0,0,0,0,238712969
1455,0,0,624,4,1607,2,21,1,-1,25483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,0,0,624,5,1608,2,18,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,0,0,624,1,1604,1,47,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,0,0,624,2,1605,1,49,1,-1,-1,0,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,2,28,624,3,1606,7,10,1,1,23642,1,23,52,316,312,11,47,42,54,1,1,1,1,2,1605,1,11,47,588026989
1460,0,0,624,4,1607,2,21,1,-1,25483,0,42,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,0,0,624,5,1608,2,18,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,0,0,639,1,1635,1,36,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,1,1,639,2,1636,7,14,1,1,22321,1,17,53,140,140,16,53,24,56,0,0,0,0,0,0,0,0,0,266478055
1464,0,0,639,3,1637,1,23,1,-1,-1,0,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,0,0,639,4,1638,1,47,1,-1,-1,0,16,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,0,0,639,1,1635,1,36,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,2,1,639,2,1636,7,14,1,1,22321,1,17,53,140,140,24,56,16,53,0,0,0,0,0,0,0,0,0,9571541
1468,0,0,639,3,1637,1,23,1,-1,-1,0,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,0,0,639,4,1638,1,47,1,-1,-1,0,16,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,0,0,641,1,1641,4,42,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,0,0,641,2,1642,1,36,1,-1,-1,0,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,1,33,641,3,1643,6,17,1,1,24076,1,19,49,322,323,0,0,20,56,0,0,0,0,0,0,0,0,0,170881792
1473,1,33,641,4,1644,7,12,2,1,23410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170881792
1474,1,33,641,5,1645,7,7,2,1,23540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170881792
1475,1,33,641,6,1646,8,3,1,1,22220,1,17,58,404,404,0,0,20,56,2,1,1,1,1,1641,4,0,0,170881792
1476,1,33,641,7,1647,7,6,1,1,21019,1,20,49,1301,1301,0,0,20,56,2,1,3,1,1,1641,4,0,0,170881792
1477,0,0,641,1,1641,4,42,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,0,0,641,2,1642,1,36,1,-1,-1,0,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,2,41,641,3,1643,6,17,1,1,24076,1,19,49,322,323,0,0,20,56,2,1,1,1,1,1641,4,0,0,930018321
1480,2,41,641,4,1644,7,12,2,1,23410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930018321
1481,2,41,641,5,1645,7,7,2,1,23540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930018321
1482,2,41,641,6,1646,8,3,1,1,22220,1,17,58,404,404,0,0,20,56,1,2,3,2,2,1642,1,20,56,930018321
1483,2,41,641,7,1647,7,6,1,1,21019,1,20,49,1301,1301,0,0,20,56,0,0,0,0,0,0,0,0,0,930018321
1484,0,0,642,1,1648,1,43,1,-1,-1,0,18,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,0,0,642,2,1649,1,52,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,1,1,642,3,1650,6,17,1,1,24076,1,18,47,322,323,0,0,18,56,0,0,0,0,0,0,0,0,0,168803143
1487,1,1,642,4,1651,7,14,1,1,23540,1,20,58,193,193,0,0,18,56,0,0,0,0,0,0,0,0,0,168803143
1488,0,0,642,5,1652,5,81,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,0,0,642,1,1648,1,43,1,-1,-1,0,18,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,0,0,642,2,1649,1,52,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,2,1,642,3,1650,6,17,1,1,24076,1,18,47,322,323,0,0,18,56,0,0,0,0,0,0,0,0,0,203497836
1492,2,1,642,4,1651,7,14,1,1,23540,1,20,58,193,193,0,0,18,56,0,0,0,0,0,0,0,0,0,203497836
1493,0,0,642,5,1652,5,81,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,0,0,647,1,1659,1,42,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,0,0,647,2,1660,2,40,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,0,0,647,3,1661,3,19,3,-1,25483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,1,1,647,4,1662,6,17,1,1,24076,1,17,49,322,323,0,0,0,0,0,0,0,0,0,0,0,0,0,710550954
1498,1,1,647,5,1663,7,14,3,1,22321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710550954
1499,0,0,647,6,1664,1,21,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,0,0,647,1,1659,1,42,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,0,0,647,2,1660,2,40,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,0,0,647,3,1661,3,19,3,-1,25483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,2,1,647,4,1662,6,17,1,1,24076,1,17,49,322,323,0,0,0,0,0,0,0,0,0,0,0,0,0,311659979
1504,2,1,647,5,1663,7,14,3,1,22321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311659979
1505,0,0,647,6,1664,1,21,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,0,0,651,1,1669,1,43,1,-1,-1,0,53,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,0,0,651,2,1670,1,47,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,1,1,651,3,1671,7,14,1,1,23712,1,17,57,211,218,53,81,0,0,0,0,0,0,0,0,0,0,0,313085036
1509,1,1,651,4,1672,7,11,1,1,22736,1,23,49,40,40,53,81,0,0,0,0,0,0,0,0,0,0,0,313085036
1510,1,1,651,5,1673,7,9,1,1,22494,1,18,50,40,40,53,81,0,0,0,0,0,0,0,0,0,0,0,313085036
1511,0,0,651,1,1669,1,43,1,-1,-1,0,53,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,0,0,651,2,1670,1,47,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,2,1,651,3,1671,7,14,1,1,23712,1,17,57,211,218,53,81,0,0,0,0,0,0,0,0,0,0,0,28269221
1514,2,1,651,4,1672,7,11,1,1,22736,1,23,49,40,40,53,81,0,0,0,0,0,0,0,0,0,0,0,28269221
1515,2,1,651,5,1673,7,9,1,1,22494,1,18,50,40,40,53,81,0,0,0,0,0,0,0,0,0,0,0,28269221
1516,0,0,655,1,1681,4,39,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,0,0,655,2,1682,3,18,1,-1,22121,0,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,1,9,655,3,1683,6,16,1,1,22404,1,23,50,62,62,0,0,27,33,2,1,2,2,2,1682,3,27,33,486704493
1519,1,9,655,4,1684,7,11,1,1,22522,1,20,50,40,40,0,0,27,33,0,0,0,0,0,0,0,0,0,486704493
1520,0,0,655,1,1681,4,39,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,0,0,655,2,1682,3,18,1,-1,22121,0,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,2,9,655,3,1683,6,16,1,1,22404,1,23,50,62,62,0,0,27,33,2,1,2,2,2,1682,3,27,33,505783755
1523,2,9,655,4,1684,7,11,1,1,22522,1,20,50,40,40,0,0,27,33,0,0,0,0,0,0,0,0,0,505783755
1524,0,0,658,1,1687,1,38,1,-1,-1,0,40,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,0,0,658,2,1688,1,34,1,-1,-1,0,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,1,28,658,3,1689,7,13,1,1,22046,1,17,52,562,562,20,60,40,79,1,1,1,1,2,1688,1,20,60,731297549
1527,1,28,658,4,1690,7,11,1,1,22353,1,23,51,557,557,20,60,40,79,0,0,0,0,0,0,0,0,0,731297549
1528,1,28,658,5,1691,8,2,1,2,22155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731297549
1529,0,0,658,1,1687,1,38,1,-1,-1,0,40,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,0,0,658,2,1688,1,34,1,-1,-1,0,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,2,1,658,3,1689,7,13,1,1,22046,1,17,52,562,562,20,60,40,79,0,0,0,0,0,0,0,0,0,678681691
1532,2,1,658,4,1690,7,11,1,1,22353,1,23,51,557,557,20,60,40,79,0,0,0,0,0,0,0,0,0,678681691
1533,2,1,658,5,1691,8,2,1,2,22155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678681691
1534,0,0,659,1,1692,5,84,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,0,0,659,2,1693,2,44,1,-1,-1,0,19,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,0,0,659,3,1694,4,22,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,1,28,659,4,1695,7,15,1,1,22335,1,15,46,593,593,19,53,0,0,1,1,1,1,2,1693,2,19,53,714888349
1538,0,0,659,5,1696,2,44,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,0,0,659,1,1692,5,84,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,0,0,659,2,1693,2,44,1,-1,-1,0,19,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,0,0,659,3,1694,4,22,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,2,1,659,4,1695,7,15,1,1,22335,1,15,46,593,593,19,53,0,0,0,0,0,0,0,0,0,0,0,786897512
1543,0,0,659,5,1696,2,44,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,0,0,660,1,1697,1,34,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,0,0,660,2,1698,1,31,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,1,7,660,3,1699,7,8,1,1,20736,1,17,47,1429,1429,0,0,0,0,2,1,2,1,2,1698,1,0,0,67569749
1547,1,7,660,4,1700,7,6,1,1,21772,1,22,51,362,362,0,0,0,0,0,0,0,0,0,0,0,0,0,67569749
1548,1,7,660,5,1701,8,3,1,1,22327,1,17,59,401,401,0,0,0,0,0,0,0,0,0,0,0,0,0,67569749
1549,0,0,660,1,1697,1,34,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,0,0,660,2,1698,1,31,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,2,83,660,3,1699,7,8,1,1,20736,1,17,47,1429,1429,0,0,0,0,2,1,1,2,1,1697,1,0,0,853038131
1552,2,83,660,4,1700,7,6,1,1,21772,1,22,51,362,362,0,0,0,0,2,2,2,1,2,1698,1,0,0,853038131
1553,2,83,660,5,1701,8,3,1,1,22327,1,17,59,401,401,0,0,0,0,0,0,0,0,0,0,0,0,0,853038131
1554,0,0,662,1,1707,1,34,1,-1,-1,0,29,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,0,0,662,2,1708,1,35,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,1,9,662,3,1709,7,8,1,1,22735,1,18,47,92,92,29,56,0,0,0,0,0,0,0,0,0,0,0,453363294
1557,1,9,662,4,1710,7,6,1,1,21772,1,24,51,362,362,29,56,0,0,0,0,0,0,0,0,0,0,0,453363294
1558,1,9,662,5,1711,8,3,1,1,22044,1,20,54,166,166,29,56,0,0,2,1,2,2,2,1708,1,0,0,453363294
1559,0,0,662,1,1707,1,34,1,-1,-1,0,29,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,0,0,662,2,1708,1,35,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,2,2,662,3,1709,7,8,1,1,22735,1,18,47,92,92,29,56,0,0,0,0,0,0,0,0,0,0,0,284543262
1562,2,2,662,4,1710,7,6,1,1,21772,1,24,51,362,362,29,56,0,0,0,0,0,0,0,0,0,0,0,284543262
1563,2,2,662,5,1711,8,3,1,1,22044,1,20,54,166,166,29,56,0,0,1,1,3,1,1,1707,1,29,56,284543262
1564,0,0,663,1,1712,1,38,1,-1,-1,0,44,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,0,0,663,2,1713,1,34,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,1,1,663,3,1714,7,13,1,1,21027,1,17,47,1210,1210,0,0,44,68,0,0,0,0,0,0,0,0,0,21352778
1567,1,1,663,4,1715,7,11,2,1,21772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21352778
1568,1,1,663,5,1716,8,2,1,2,22164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21352778
1569,0,0,663,1,1712,1,38,1,-1,-1,0,44,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,0,0,663,2,1713,1,34,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,2,1,663,3,1714,7,13,1,1,21027,1,17,47,1210,1210,0,0,44,68,0,0,0,0,0,0,0,0,0,647007465
1572,2,1,663,4,1715,7,11,2,1,21772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647007465
1573,2,1,663,5,1716,8,2,1,2,22164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647007465
1574,0,0,665,1,1722,1,37,1,-1,-1,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,0,0,665,2,1723,1,35,1,-1,-1,0,16,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,1,1,665,3,1724,7,14,2,1,22046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330613671
1577,1,1,665,4,1725,7,10,1,1,22046,1,21,51,562,562,16,51,25,75,0,0,0,0,0,0,0,0,0,330613671
1578,1,1,665,5,1726,7,9,1,1,21031,1,22,48,1210,1210,16,51,25,75,0,0,0,0,0,0,0,0,0,330613671
1579,0,0,665,1,1722,1,37,1,-1,-1,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,0,0,665,2,1723,1,35,1,-1,-1,0,16,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,2,1,665,3,1724,7,14,2,1,22046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245836906
1582,2,1,665,4,1725,7,10,1,1,22046,1,21,51,562,562,16,51,25,75,0,0,0,0,0,0,0,0,0,245836906
1583,2,1,665,5,1726,7,9,1,1,21031,1,22,48,1210,1210,16,51,25,75,0,0,0,0,0,0,0,0,0,245836906
1584,0,0,666,1,1727,1,49,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,0,0,666,2,1728,1,47,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,0,0,666,3,1729,2,24,3,-1,22119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,0,0,666,4,1730,4,22,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,0,0,666,5,1731,1,18,1,-1,22601,0,16,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,1,30,666,6,1732,7,15,1,1,22404,1,16,44,90,90,0,0,16,54,1,1,1,2,5,1731,1,16,54,900298121
1590,1,30,666,7,1733,8,0,3,2,22165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900298121
1591,0,0,666,1,1727,1,49,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,0,0,666,2,1728,1,47,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,0,0,666,3,1729,2,24,3,-1,22119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,0,0,666,4,1730,4,22,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,0,0,666,5,1731,1,18,1,-1,22601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,2,31,666,6,1732,7,15,1,1,22404,1,16,44,90,90,0,0,0,0,2,1,1,2,2,1728,1,0,0,855392810
1597,2,31,666,7,1733,8,0,3,2,22165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855392810
1598,0,0,667,1,1734,4,24,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,0,0,667,2,1735,1,33,1,-1,-1,0,16,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,1,146,667,3,1736,7,5,1,1,25067,1,20,50,1009,1009,16,54,0,0,1,2,2,1,2,1735,1,16,54,902724594
1601,1,146,667,4,1737,8,4,1,1,21909,1,21,57,423,423,16,54,0,0,2,3,3,2,1,1734,4,0,0,902724594
1602,1,146,667,5,1738,8,2,1,2,22165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902724594
1603,1,146,667,6,1739,8,1,1,2,22165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902724594
1604,1,146,667,7,1740,7,13,1,1,22046,1,16,51,562,562,16,54,0,0,2,1,1,2,1,1734,4,0,0,902724594
1605,0,0,667,1,1734,4,24,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,0,0,667,2,1735,1,33,1,-1,-1,0,16,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,2,40,667,3,1736,7,5,1,1,25067,1,20,50,1009,1009,0,0,16,54,2,1,1,1,1,1734,4,0,0,420520226
1608,2,40,667,4,1737,8,4,1,1,21909,1,21,57,423,423,0,0,16,54,2,2,3,1,1,1734,4,0,0,420520226
1609,2,40,667,5,1738,8,2,1,2,22165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420520226
1610,2,40,667,6,1739,8,1,1,2,22165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420520226
1611,2,40,667,7,1740,7,13,1,1,22046,1,16,51,562,562,0,0,16,54,0,0,0,0,0,0,0,0,0,420520226
1612,0,0,668,1,1741,2,43,1,-1,-1,0,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,0,0,668,2,1742,1,39,1,-1,-1,0,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,1,8,668,3,1743,7,15,1,1,22404,1,19,48,90,90,20,53,19,55,0,0,0,0,0,0,0,0,0,404161847
1615,1,8,668,4,1744,7,11,1,1,22604,1,22,52,92,92,20,53,19,55,1,1,2,2,1,1741,2,19,55,404161847
1616,1,8,668,5,1745,7,8,1,1,22353,1,42,51,557,557,20,53,19,55,0,0,0,0,0,0,0,0,0,404161847
1617,1,8,668,6,1746,8,4,3,2,22165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404161847
1618,1,8,668,7,1747,8,1,3,2,22165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404161847
1619,0,0,668,1,1741,2,43,1,-1,-1,0,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,0,0,668,2,1742,1,39,1,-1,-1,0,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,2,10,668,3,1743,7,15,1,1,22404,1,19,48,90,90,20,53,19,55,0,0,0,0,0,0,0,0,0,792480052
1622,2,10,668,4,1744,7,11,1,1,22604,1,22,52,92,92,20,53,19,55,1,1,3,1,2,1742,1,20,53,792480052
1623,2,10,668,5,1745,7,8,1,1,22353,1,42,51,557,557,20,53,19,55,1,1,2,1,2,1742,1,20,53,792480052
1624,2,10,668,6,1746,8,4,3,2,22165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792480052
1625,2,10,668,7,1747,8,1,3,2,22165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792480052
1626,0,0,669,1,1748,1,32,1,-1,-1,0,13,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,0,0,669,2,1749,4,33,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,1,40,669,3,1750,7,11,1,1,22353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729597477
1629,1,40,669,4,1751,7,9,1,1,21813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729597477
1630,1,40,669,5,1752,7,8,1,1,24451,1,20,50,417,417,0,0,13,56,0,0,0,0,0,0,0,0,0,729597477
1631,1,40,669,6,1753,8,5,1,1,21612,1,19,45,557,557,0,0,13,56,2,1,1,1,2,1749,4,0,0,729597477
1632,1,40,669,7,1754,8,3,1,1,22267,1,41,47,90,90,0,0,13,56,2,2,3,1,2,1749,4,0,0,729597477
1633,0,0,669,1,1748,1,32,1,-1,-1,0,13,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,0,0,669,2,1749,4,33,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,2,1,669,3,1750,7,11,1,1,22353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98354890
1636,2,1,669,4,1751,7,9,1,1,21813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98354890
1637,2,1,669,5,1752,7,8,1,1,24451,1,20,50,417,417,0,0,13,56,0,0,0,0,0,0,0,0,0,98354890
1638,2,1,669,6,1753,8,5,1,1,21612,1,19,45,557,557,0,0,13,56,0,0,0,0,0,0,0,0,0,98354890
1639,2,1,669,7,1754,8,3,1,1,22267,1,41,47,90,90,0,0,13,56,0,0,0,0,0,0,0,0,0,98354890
1640,0,0,674,1,1779,1,43,1,-1,-1,0,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,0,0,674,2,1780,2,43,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,0,0,674,3,1781,2,21,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,0,0,674,4,1782,4,18,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,1,1,674,5,1783,6,17,1,1,22404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424204211
1645,1,1,674,6,1784,6,16,1,1,22404,1,17,49,90,90,0,0,19,56,0,0,0,0,0,0,0,0,0,424204211
1646,1,1,674,7,1785,7,15,1,1,22404,1,23,51,90,90,0,0,19,56,0,0,0,0,0,0,0,0,0,424204211
1647,1,1,674,8,1786,7,14,1,1,22046,1,19,49,562,562,0,0,19,56,0,0,0,0,0,0,0,0,0,424204211
1648,0,0,674,1,1779,1,43,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,0,0,674,2,1780,2,43,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,0,0,674,3,1781,2,21,1,-1,-1,0,14,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,0,0,674,4,1782,4,18,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,2,1,674,5,1783,6,17,1,1,22404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131270790
1653,2,1,674,6,1784,6,16,1,1,22404,1,17,49,90,90,0,0,14,56,0,0,0,0,0,0,0,0,0,131270790
1654,2,1,674,7,1785,7,15,1,1,22404,1,23,51,90,90,0,0,14,56,0,0,0,0,0,0,0,0,0,131270790
1655,2,1,674,8,1786,7,14,1,1,22046,1,19,49,562,562,0,0,14,56,0,0,0,0,0,0,0,0,0,131270790
