hhid,pnum,pumsSerialNo,persType,persTypeDetailed,age,gender,industry,schlGrade,educLevel,workPlaceType,workPlaceTaz,workPlaceMaz,schoolType,schoolTaz,schoolMaz,dailyActivityPattern,specEvtParticipant,jointTour1Role,jointTour2role,obPeChauffBund1,obPeChauffBund2,obPeChauffBund3,obRsChauffBund,obPePassBund,obRsPassBund,ibPeChauffBund1,ibPeChauffBund2,ibPeChauffBund3,ibRsChauffBund,ibPePassBund,ibRsPassBund,studentDorm,studentRent,activityString
621,6,2.008001150976E12,1,2,16,2,72,0,4,2,466,466,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
621,7,2.008001150976E12,7,19,15,1,0,0,4,0,0,0,1,53,24076,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,"[0-3-0]"
621,8,2.008001150976E12,7,19,13,2,0,4,3,0,0,0,1,115,22495,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-0]"
623,1,2.00800075776E12,1,1,58,1,48,0,6,2,166,24549,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
623,2,2.00800075776E12,1,1,54,2,42,0,12,2,103,22918,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-15-0-5-0]"
624,1,2.01000091648E12,1,1,47,1,42,0,9,2,103,22624,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-15-0]"
624,2,2.01000091648E12,1,1,49,2,54,0,9,2,444,444,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-5-0]"
624,3,2.01000091648E12,7,19,10,1,0,4,2,0,0,0,1,115,22680,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-62-0]"
624,4,2.01000091648E12,2,6,21,1,72,6,9,2,194,22474,2,64,25483,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-1-0]"
624,5,2.01000091648E12,2,5,18,1,72,0,9,2,186,23464,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
625,1,2.010000523264E12,4,13,34,2,0,0,8,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-0-8-0-5-6-5-5-7-5-0-5-5-5-7-0]"
625,2,2.010000523264E12,7,19,13,1,0,4,3,0,0,0,1,384,23100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-8-0]"
625,3,2.010000523264E12,7,19,11,1,0,4,2,0,0,0,1,138,23316,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-5-5-7-0-8-0]"
625,4,2.010000523264E12,7,20,5,1,0,3,2,0,0,0,1,23,23410,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-0-5-6-5-5-7-5-0]"
625,5,2.010000523264E12,8,21,0,2,0,0,0,0,0,0,2,114,22950,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-6-5-5-7-5-0]"
625,6,2.010000523264E12,4,13,39,1,0,0,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-6-5-5-7-5-0-72-42-42-8-0]"
627,1,2.008000233472E12,1,1,57,1,11,0,9,2,236,21292,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-62-0-9-0]"
627,2,2.008000233472E12,1,1,53,2,31,0,9,2,101,22333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0-1-72-1-15-61-61-0]"
629,1,2.008001019904E12,1,1,50,2,62,0,9,2,134,23283,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-62-9-0]"
629,2,2.008001019904E12,1,1,52,1,32,0,9,1,114,23081,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-1-72-1-73-8-0-9-0]"
630,1,2.007000416256E12,1,1,26,2,23,0,9,2,34,24151,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
630,2,2.007000416256E12,1,1,26,1,92,0,13,2,6,23765,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-15-0]"
631,1,2.010001309696E12,5,15,85,1,0,0,6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-71-61-61-0]"
632,1,2.011000209408E12,2,4,34,2,62,0,13,2,165,23041,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-42-42-42-42-8-0]"
632,2,2.011000209408E12,1,1,32,1,56,0,10,2,446,446,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
633,1,2.009001099264E12,2,4,51,1,23,0,9,2,167,24569,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-72-73-8-0]"
633,2,2.009001099264E12,1,1,48,2,45,0,9,2,145,22113,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-62-0]"
634,1,2.009001230336E12,1,1,64,2,62,0,13,2,134,23159,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-0]"
634,2,2.009001230336E12,1,1,62,1,54,0,16,2,6,23765,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
636,1,2.007001202688E12,1,1,55,2,61,0,13,2,45,25403,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-8-0]"
638,1,2.009001099264E12,4,13,50,2,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-61-5-42-42-0]"
638,2,2.009001099264E12,5,15,66,1,0,0,9,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
639,1,2.008000364544E12,1,1,36,2,32,0,4,2,446,446,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
639,2,2.008000364544E12,7,19,14,1,0,5,4,0,0,0,1,195,22321,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-61-0-9-0]"
639,3,2.008000364544E12,1,1,23,1,72,0,9,2,380,21878,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-62-1-42-0]"
639,4,2.008000364544E12,1,1,47,1,32,0,6,2,6,23765,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-61-1-0-5-42-0-9-0]"
640,1,2.009001099264E12,5,15,68,1,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-42-73-42-0]"
640,2,2.009001099264E12,5,15,72,2,0,0,10,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
641,1,2.011001126912E12,4,13,42,2,0,0,11,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-72-0-5-411-0-6-6-6-5-5-5-0]"
641,2,2.011001126912E12,1,1,36,1,33,0,11,2,99,23363,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,"[0-412-412-62-1-412-0-6-6-6-0]"
641,3,2.011001126912E12,6,16,17,1,72,5,7,2,13,23899,1,53,24076,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[0-3-0]"
641,4,2.011001126912E12,7,19,12,1,0,4,3,0,0,0,1,23,23410,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-71-0]"
641,5,2.011001126912E12,7,19,7,1,0,3,2,0,0,0,1,94,23540,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-0-9-8-0-6-6-6-5-5-5-0]"
641,6,2.011001126912E12,8,21,3,1,0,0,1,0,0,0,1,151,21924,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,"[0-3-0-6-6-6-0]"
641,7,2.011001126912E12,7,20,6,2,0,3,2,0,0,0,1,123,22046,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-412-3-0-6-6-6-5-5-5-0]"
642,1,2.0080001024E12,1,1,43,1,53,0,9,2,144,22988,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-0-9-1-9-1-73-0-5-6-5-5-5-5-0]"
642,2,2.0080001024E12,1,1,52,2,32,0,9,2,467,467,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-9-0-5-6-5-5-5-5-0]"
642,3,2.0080001024E12,6,16,17,2,72,5,7,2,94,23540,1,53,24076,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-3-0-5-6-5-5-5-5-0]"
642,4,2.0080001024E12,7,19,14,2,0,4,4,0,0,0,1,94,23540,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-5-6-5-5-5-5-0]"
642,5,2.0080001024E12,5,15,81,2,0,0,6,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-6-5-5-5-5-0]"
643,1,2.011001257984E12,1,1,64,2,62,0,12,2,59,24622,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-8-0]"
645,1,2.009001361408E12,2,4,74,1,62,0,9,2,389,22300,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-0]"
646,1,2.009000574976E12,5,15,69,1,0,0,11,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
646,2,2.009000574976E12,5,15,68,1,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0]"
647,1,2.011000209408E12,1,1,42,1,33,0,11,2,43,24547,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
647,2,2.011000209408E12,2,4,40,2,81,0,12,2,147,22458,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
647,3,2.011000209408E12,3,9,19,2,0,6,11,0,0,0,2,64,25483,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
647,4,2.011000209408E12,6,16,17,2,72,5,6,2,18,22250,1,53,24076,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-9-0]"
647,5,2.011000209408E12,7,19,14,1,0,5,4,0,0,0,1,195,22321,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
647,6,2.011000209408E12,1,1,21,1,33,0,9,2,159,21653,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
650,1,2.01000026112E12,5,15,76,1,0,0,9,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0-6-5-5-5-6-5-0]"
650,2,2.01000026112E12,5,15,74,2,0,0,11,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-9-42-0-6-5-5-5-6-5-0-42-42-0]"
651,1,2.011000733696E12,1,1,43,2,61,0,14,2,393,22336,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-1-42-73-9-8-0]"
651,2,2.011000733696E12,1,1,47,1,62,0,15,2,99,23296,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-0]"
651,3,2.011000733696E12,7,19,14,2,0,5,4,0,0,0,1,125,21772,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-61-0]"
651,4,2.011000733696E12,7,19,11,2,0,4,3,0,0,0,1,115,22736,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
651,5,2.011000733696E12,7,19,9,2,0,3,2,0,0,0,1,115,22494,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
652,1,2.00900018176E12,5,15,84,2,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
652,2,2.00900018176E12,2,4,44,1,56,0,9,2,101,22333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-0]"
652,3,2.00900018176E12,4,13,22,1,0,0,9,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-0-7-6-5-7-5-5-0-42-42-42-0]"
652,4,2.00900018176E12,7,19,15,2,0,5,4,0,0,0,1,193,22404,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-7-6-5-7-5-5-0-8-0]"
652,5,2.00900018176E12,2,4,44,2,56,0,7,2,186,23441,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0-1-0-1-0]"
653,1,2.00700002304E12,1,1,27,2,72,0,9,2,200,22232,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-1-62-1-0]"
654,1,2.007000940544E12,1,1,26,2,42,0,7,2,116,22752,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-8-1-5-0]"
655,1,2.011001520128E12,4,13,39,2,0,0,9,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-61-0-6-5-0-5-0]"
655,2,2.011001520128E12,3,9,18,2,0,6,9,0,0,0,2,199,22121,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-411-61-0-2-0-411-72-61-0]"
655,3,2.011001520128E12,6,16,16,2,62,5,4,2,99,23363,1,193,22404,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"[0-3-72-61-0-6-5-0]"
655,4,2.011001520128E12,7,19,11,1,0,4,3,0,0,0,1,115,22522,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-8-0-9-0]"
658,1,2.008000233472E12,1,1,38,1,33,0,9,2,166,24549,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-5-0]"
658,2,2.008000233472E12,1,1,34,2,92,0,10,2,28,23632,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0-412-62-9-1-0-61-0-61-0]"
658,3,2.008000233472E12,7,19,13,1,0,4,4,0,0,0,1,123,22046,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-3-0]"
658,4,2.008000233472E12,7,19,11,1,0,4,2,0,0,0,1,106,22353,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
658,5,2.008000233472E12,8,21,2,1,0,0,0,0,0,0,2,118,22155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
659,1,2.00900018176E12,5,15,84,2,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
659,2,2.00900018176E12,2,4,44,1,56,0,9,2,116,22752,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-411-0-1-9-0-8-0]"
659,3,2.00900018176E12,4,13,22,1,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-0]"
659,4,2.00900018176E12,7,19,15,2,0,5,4,0,0,0,1,393,22335,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-8-9-0-73-0]"
659,5,2.00900018176E12,2,4,44,2,56,0,7,2,186,23464,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
660,1,2.009000312832E12,1,1,34,1,33,0,9,1,118,22161,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-62-0-411-0-9-0-5-0]"
660,2,2.009000312832E12,1,1,31,2,61,0,14,1,118,22161,0,0,0,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"[0-411-72-8-0-411-0-9-0]"
660,3,2.009000312832E12,7,19,8,1,0,3,2,0,0,0,1,358,26241,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"[0-3-0-9-0]"
660,4,2.009000312832E12,7,20,6,2,0,2,2,0,0,0,1,125,21772,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[0-3-0-62-0]"
660,5,2.009000312832E12,8,21,3,2,0,1,2,0,0,0,1,18,22250,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-0-9-0]"
661,1,2.009000968192E12,1,1,54,1,81,0,14,2,196,21863,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0]"
661,2,2.009000968192E12,1,1,53,2,62,0,13,2,76,23849,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-0-6-5-6-6-6-5-0-73-0]"
661,3,2.009000968192E12,1,3,27,1,61,7,14,2,193,22267,2,199,22119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-2-0]"
661,4,2.009000968192E12,8,21,0,1,0,0,0,0,0,0,2,118,22161,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-6-5-6-6-6-5-0]"
661,5,2.009000968192E12,4,13,27,2,0,0,14,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-42-72-0-6-5-6-6-6-5-0]"
662,1,2.011000209408E12,1,1,34,2,62,0,13,2,134,23208,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,"[0-411-0-412-1-0-1-0-5-0]"
662,2,2.011000209408E12,1,1,35,1,62,0,12,2,176,23182,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-42-8-0-411-0-9-0-6-5-6-6-6-0]"
662,3,2.011000209408E12,7,19,8,1,0,3,2,0,0,0,1,115,22735,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
662,4,2.011000209408E12,7,20,6,1,0,3,2,0,0,0,1,87,25067,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"[0-3-0]"
662,5,2.011000209408E12,8,21,3,1,0,0,1,0,0,0,1,125,21597,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"[0-3-0-6-5-6-6-6-0]"
663,1,2.008000233472E12,1,1,38,1,33,0,9,2,477,477,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
663,2,2.008000233472E12,1,1,34,2,92,0,10,2,87,24788,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-71-9-0-5-5-5-5-5-0-73-9-0]"
663,3,2.008000233472E12,7,19,13,1,0,4,4,0,0,0,1,256,20487,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
663,4,2.008000233472E12,7,19,11,1,0,4,2,0,0,0,1,125,21772,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
663,5,2.008000233472E12,8,21,2,1,0,0,0,0,0,0,2,118,22164,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-5-5-5-5-0]"
664,1,2.008000364544E12,1,1,38,1,32,0,13,2,193,22267,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
664,2,2.008000364544E12,2,4,38,2,62,0,13,2,446,446,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
664,3,2.008000364544E12,7,19,8,2,0,3,2,0,0,0,1,115,22551,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
664,4,2.008000364544E12,8,21,4,1,0,1,1,0,0,0,2,118,22164,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
664,5,2.008000364544E12,8,21,3,2,0,0,1,0,0,0,1,193,22267,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
665,1,2.008000364544E12,1,1,37,1,33,0,11,2,392,25419,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-0-1-0]"
665,2,2.008000364544E12,1,1,35,2,62,0,11,2,184,23343,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-73-0]"
665,3,2.008000364544E12,7,19,14,2,0,5,5,0,0,0,1,123,22046,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
665,4,2.008000364544E12,7,19,10,1,0,4,3,0,0,0,1,123,22046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-8-0]"
665,5,2.008000364544E12,7,19,9,2,0,3,2,0,0,0,1,285,21031,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
666,1,2.010001178624E12,1,1,49,1,48,0,9,1,118,22165,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
666,2,2.010001178624E12,1,1,47,2,81,0,9,1,118,22165,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-9-62-71-0-411-61-61-61-0]"
666,3,2.010001178624E12,2,6,24,1,23,6,11,2,466,466,2,199,22119,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
666,4,2.010001178624E12,4,13,22,2,0,0,11,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-72-73-9-8-0-8-6-5-9-5-5-0]"
666,5,2.010001178624E12,1,3,18,2,81,6,11,2,196,22045,2,136,22601,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0-412-1-72-1-0]"
666,6,2.010001178624E12,7,19,15,1,0,5,5,0,0,0,1,193,22404,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"[0-3-61-61-61-0-8-6-5-9-5-5-0]"
666,7,2.010001178624E12,8,21,0,2,0,0,0,0,0,0,2,118,22165,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
667,1,2.010001440768E12,4,13,24,2,0,0,9,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,"[0-411-0-411-42-8-0-411-0-411-0-5-5-0-6-6-6-0]"
667,2,2.010001440768E12,1,1,33,1,45,0,9,2,57,24306,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"[0-412-1-0]"
667,3,2.010001440768E12,7,20,5,2,0,2,2,0,0,0,1,87,25067,1,1,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,"[0-3-0-6-6-6-0]"
667,4,2.010001440768E12,8,21,4,2,0,1,1,0,0,0,1,115,22553,1,1,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,"[0-3-0-5-5-0]"
667,5,2.010001440768E12,8,21,2,1,0,0,0,0,0,0,2,118,22165,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
667,6,2.010001440768E12,8,21,1,1,0,0,0,0,0,0,2,118,22165,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
667,7,2.010001440768E12,7,19,13,2,0,4,3,0,0,0,1,123,22046,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-8-0]"
668,1,2.011000078336E12,2,4,43,1,72,0,12,2,101,22333,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-7-0]"
668,2,2.011000078336E12,1,1,39,2,45,0,11,2,141,22345,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"[0-412-1-412-412-0-7-0]"
668,3,2.011000078336E12,7,19,15,1,0,5,5,0,0,0,1,193,22404,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-3-0-72-0-7-0]"
668,4,2.011000078336E12,7,19,11,2,0,4,3,0,0,0,1,195,22321,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[0-3-0-7-0]"
668,5,2.011000078336E12,7,19,8,1,0,3,2,0,0,0,1,106,22353,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[0-3-412-0-9-62-0-7-0]"
668,6,2.011000078336E12,8,21,4,1,0,0,1,0,0,0,2,118,22165,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
668,7,2.011000078336E12,8,21,1,2,0,0,0,0,0,0,2,118,22165,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
669,1,2.01100034048E12,1,1,32,1,48,0,4,2,96,23550,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-5-5-5-5-5-0]"
669,2,2.01100034048E12,4,13,33,2,0,0,4,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"[0-411-0-411-0-8-0-5-5-5-5-5-0]"
669,3,2.01100034048E12,7,19,11,1,0,3,2,0,0,0,1,123,22046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
669,4,2.01100034048E12,7,19,9,2,0,3,2,0,0,0,1,155,21813,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-73-0-7-5-5-5-5-5-0]"
669,5,2.01100034048E12,7,19,8,2,0,3,2,0,0,0,1,358,26241,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-73-9-0-8-0]"
669,6,2.01100034048E12,8,22,5,1,0,0,1,0,0,0,1,394,22044,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-7-5-5-5-5-5-0]"
669,7,2.01100034048E12,8,21,3,2,0,0,1,0,0,0,1,118,22177,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"[0-3-0-5-5-5-5-5-0]"
670,1,2.007000285184E12,1,1,39,1,32,0,9,2,103,23137,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-62-0]"
670,2,2.007000285184E12,2,4,32,2,61,0,14,2,393,22506,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-5-1-0]"
670,3,2.007000285184E12,7,20,6,2,0,3,2,0,0,0,1,138,23316,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
670,4,2.007000285184E12,8,21,4,1,0,0,1,0,0,0,2,118,22166,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
