hhid,pnum,tourNum,numTourTrips,numSubTours,jointTourNum,fullyJointTourRole,obBundleNum,ibBundleNum,obEscorRole,ibEscorRole,jointSpecEvtTour,origTaz,origMaz,primaryDestTaz,primaryDestMaz,tourPurpose,tourMode,prelimDepartInterval,finalDepartMinute,finalDepartBinTOdModel,prelimArriveInterval,finalArriveMinute,finalArriveBinTodModel,totalObStops,obSchEscStops,totalIbStops,ibSchEscStops,linkedSpecEv,obStopSeq,ibStopSeq
1647,1,1,2,0,0,0,0,0,0,0,0,301,23908,174,25163,1,1,33,482.0,58,59,876,0,0,0,0,0,0,"[0-1]","[1-0]"
1649,1,1,3,0,0,0,1,0,1,0,0,301,24281,338,26503,1,2,16,228.0,60,61,913,0,1,1,0,0,0,"[0-412-1]","[1-0]"
1649,1,2,3,0,0,0,0,0,0,0,0,301,24281,147,22458,5,1,63,933.0,69,68,1017,0,0,0,1,0,0,"[0-5]","[5-62-0]"
1649,2,1,2,0,0,0,0,0,0,0,0,301,24281,468,468,1,4,30,438.0,64,65,961,0,0,0,0,0,0,"[0-1]","[1-0]"
1649,2,2,2,0,0,0,0,0,0,0,0,301,24281,151,21930,42,2,81,1203.0,84,83,1242,0,0,0,0,0,0,"[0-42]","[42-0]"
1649,3,1,2,0,0,0,1,0,2,0,0,301,24281,44,25072,3,4,16,228.0,51,52,766,0,0,0,0,0,0,"[0-3]","[3-0]"
1650,1,1,2,0,0,0,0,0,0,0,0,302,24346,468,468,1,1,23,335.0,65,66,978,0,0,0,0,0,0,"[0-1]","[1-0]"
1650,1,2,2,0,0,0,0,0,0,0,0,302,24346,67,25061,73,1,67,995.0,78,77,1154,0,0,0,0,0,0,"[0-73]","[73-0]"
1650,2,1,2,0,0,0,0,0,0,0,0,302,24346,134,23208,62,1,13,185.0,15,14,209,0,0,0,0,0,0,"[0-62]","[62-0]"
1650,2,2,2,1,0,0,0,0,0,0,0,302,24346,36,24195,1,1,20,290.0,55,56,828,0,0,0,0,0,0,"[0-1]","[1-0]"
1652,1,1,2,0,0,0,0,0,0,0,0,302,24564,468,468,1,1,37,553.0,55,56,836,0,0,0,0,0,0,"[0-1]","[1-0]"
1653,2,1,2,0,0,0,0,0,0,0,0,302,24601,92,23756,61,1,45,668.0,48,48,708,0,0,0,0,0,0,"[0-61]","[61-0]"
1653,2,2,2,0,0,0,0,0,0,0,0,302,24601,18,22250,61,1,57,848.0,67,67,993,0,0,0,0,0,0,"[0-61]","[61-0]"
1654,1,1,2,1,0,0,0,0,0,0,0,302,24629,39,24828,1,1,41,605.0,54,55,811,0,0,0,0,0,0,"[0-1]","[1-0]"
1654,2,1,2,0,1,1,0,0,0,0,0,302,24629,302,24760,8,14,70,1040.0,78,77,1154,0,0,0,0,0,0,"[0-8]","[8-0]"
1654,3,1,2,0,0,0,0,0,0,0,0,302,24629,84,24690,1,1,17,245.0,51,52,776,0,0,0,0,0,0,"[0-1]","[1-0]"
1654,4,1,2,2,0,0,0,0,0,0,0,302,24629,52,25440,1,1,28,410.0,66,67,1000,0,0,0,0,0,0,"[0-1]","[1-0]"
1654,4,2,2,0,0,0,0,0,0,0,0,302,24629,300,22902,5,1,68,1010.0,69,68,1019,0,0,0,0,0,0,"[0-5]","[5-0]"
1654,4,3,2,0,1,2,0,0,0,0,0,302,24629,302,24760,8,14,70,1040.0,78,77,1154,0,0,0,0,0,0,"[0-8]","[8-0]"
1654,5,1,2,0,0,0,0,0,0,0,0,302,24629,44,25072,3,17,17,245.0,52,53,781,0,0,0,0,0,0,"[0-3]","[3-0]"
1654,5,2,2,0,1,2,0,0,0,0,0,302,24629,302,24760,8,14,70,1040.0,78,77,1154,0,0,0,0,0,0,"[0-8]","[8-0]"
1654,6,1,2,0,0,0,0,0,0,0,0,302,24629,44,25235,3,17,18,260.0,58,59,871,0,0,0,0,0,0,"[0-3]","[3-0]"
1655,1,1,3,0,0,0,1,0,1,0,0,302,24640,17,23643,411,2,16,238.0,18,19,276,0,0,0,1,0,0,"[0-411]","[411-5-0]"
1655,1,2,7,0,1,1,0,0,0,0,0,302,24640,18,22270,5,3,61,913.0,71,71,1057,0,5,0,0,0,0,"[0-5-5-7-5-5-5]","[5-0]"
1655,4,1,3,0,0,0,0,0,0,0,0,302,24640,117,22133,71,2,18,268.0,32,32,472,0,0,0,1,0,0,"[0-71]","[71-8-0]"
1655,4,2,5,0,0,0,0,1,0,1,0,302,24640,17,23643,411,2,43,643.0,49,47,705,0,3,0,0,0,0,"[0-5-5-9-411]","[411-0]"
1655,4,3,7,0,1,2,0,0,0,0,0,302,24640,18,22270,5,4,61,913.0,71,71,1057,0,5,0,0,0,0,"[0-5-5-7-5-5-5]","[5-0]"
1655,5,1,2,0,0,0,1,1,2,2,0,302,24640,17,23643,3,4,16,238.0,47,47,705,0,0,0,0,0,0,"[0-3]","[3-0]"
1655,5,2,7,0,1,2,0,0,0,0,0,302,24640,18,22270,5,4,61,913.0,71,71,1057,0,5,0,0,0,0,"[0-5-5-7-5-5-5]","[5-0]"
1656,1,1,3,0,0,0,0,0,0,0,0,302,24698,174,25163,61,1,39,583.0,61,61,907,0,0,0,1,0,0,"[0-61]","[61-72-0]"
1657,1,1,2,1,0,0,0,0,0,0,0,302,24738,45,25403,1,1,19,284.0,60,62,916,0,0,0,0,0,0,"[0-1]","[1-0]"
1657,1,2,6,0,1,1,0,0,0,0,0,302,24738,134,23208,6,2,69,1034.0,74,74,1103,0,0,0,4,0,0,"[0-6]","[6-6-6-6-6-0]"
1657,2,1,3,0,0,0,0,0,0,0,0,302,24738,94,23540,73,2,60,899.0,67,67,998,0,0,0,1,0,0,"[0-73]","[73-8-0]"
1657,2,2,6,0,1,2,0,0,0,0,0,302,24738,134,23208,6,4,69,1034.0,74,74,1103,0,0,0,4,0,0,"[0-6]","[6-6-6-6-6-0]"
1658,1,1,3,0,0,0,0,0,0,0,0,302,24768,393,22589,15,1,19,282.0,24,26,387,0,0,0,1,0,0,"[0-15]","[15-15-0]"
1658,1,2,2,0,0,0,0,0,0,0,0,302,24768,300,22902,1,1,29,432.0,51,51,764,0,0,0,0,0,0,"[0-1]","[1-0]"
1658,2,1,3,0,0,0,0,0,0,0,0,302,24768,200,22265,9,1,57,852.0,74,74,1101,0,0,0,1,0,0,"[0-9]","[9-62-0]"
1659,1,1,2,0,0,0,0,0,0,0,0,302,24810,57,24306,61,1,22,324.0,25,25,363,0,0,0,0,0,0,"[0-61]","[61-0]"
1659,1,2,4,0,1,1,0,0,0,0,0,302,24810,302,24747,9,3,27,399.0,46,46,678,0,2,0,0,0,0,"[0-9-9-9]","[9-0]"
1659,2,1,3,0,0,0,0,0,0,0,0,302,24810,59,24511,62,1,19,279.0,25,25,363,0,0,0,1,0,0,"[0-62]","[62-9-0]"
1659,2,2,4,0,1,2,0,0,0,0,0,302,24810,302,24747,9,4,27,399.0,46,46,678,0,2,0,0,0,0,"[0-9-9-9]","[9-0]"
1660,1,1,6,0,1,1,0,0,0,0,0,302,24823,145,22113,5,2,44,656.0,51,51,755,0,1,0,3,0,0,"[0-6-5]","[5-7-6-5-0]"
1660,2,1,2,0,0,0,0,0,0,0,0,302,24823,28,23623,1,1,24,356.0,38,39,577,0,0,0,0,0,0,"[0-1]","[1-0]"
1660,2,2,6,0,1,2,0,0,0,0,0,302,24823,145,22113,5,4,44,656.0,51,51,755,0,1,0,3,0,0,"[0-6-5]","[5-7-6-5-0]"
1661,1,1,2,0,0,0,0,0,0,0,0,303,24744,468,468,1,1,21,308.0,53,54,801,0,0,0,0,0,0,"[0-1]","[1-0]"
1661,1,2,2,0,0,0,0,0,0,0,0,303,24744,18,22250,5,1,60,893.0,63,63,932,0,0,0,0,0,0,"[0-5]","[5-0]"
1661,2,1,2,0,0,0,0,0,0,0,0,303,24744,319,26126,1,1,23,338.0,58,59,882,0,0,0,0,0,0,"[0-1]","[1-0]"
1662,1,1,4,0,0,0,0,0,0,0,0,303,25040,43,24547,1,1,24,354.0,60,63,931,0,0,0,2,0,0,"[0-1]","[1-9-8-0]"
1662,1,2,2,0,1,1,0,0,0,0,0,303,25040,66,25102,7,2,67,999.0,73,73,1083,0,0,0,0,0,0,"[0-7]","[7-0]"
1662,2,1,5,0,0,0,0,0,0,0,0,303,25040,22,23762,3,17,16,234.0,47,50,741,0,1,0,2,0,0,"[0-71-3]","[3-9-8-0]"
1662,3,1,3,0,0,0,0,0,0,0,0,303,25040,134,23283,62,4,57,849.0,59,59,873,0,0,0,1,0,0,"[0-62]","[62-9-0]"
1662,3,2,2,0,1,2,0,0,0,0,0,303,25040,66,25102,7,4,67,999.0,73,73,1083,0,0,0,0,0,0,"[0-7]","[7-0]"
1662,3,3,2,0,0,0,0,0,0,0,0,303,25040,29,23126,9,4,74,1104.0,76,76,1128,0,0,0,0,0,0,"[0-9]","[9-0]"
1664,2,1,2,0,0,0,0,0,0,0,0,304,24489,468,468,1,1,40,600.0,71,71,1061,0,0,0,0,0,0,"[0-1]","[1-0]"
1665,1,1,4,1,0,0,0,0,0,0,0,304,24824,186,23530,1,2,24,348.0,57,58,862,0,0,0,2,0,0,"[0-1]","[1-15-15-0]"
1665,2,1,2,0,0,0,0,0,0,0,0,304,24824,309,25595,8,4,21,303.0,51,50,747,0,0,0,0,0,0,"[0-8]","[8-0]"
1666,1,1,2,0,0,0,0,0,0,0,0,305,23565,303,25035,1,1,12,179.0,22,23,342,0,0,0,0,0,0,"[0-1]","[1-0]"
1666,1,2,2,2,0,0,0,0,0,0,0,305,23565,303,25035,1,1,31,464.0,71,72,1077,0,0,0,0,0,0,"[0-1]","[1-0]"
1666,1,3,2,0,0,0,0,0,0,0,0,305,23565,29,23126,42,2,73,1094.0,85,85,1268,0,0,0,0,0,0,"[0-42]","[42-0]"
1666,1,4,2,0,0,0,0,0,0,0,0,305,23565,301,23591,9,1,87,1304.0,93,93,1388,0,0,0,0,0,0,"[0-9]","[9-0]"
1666,2,1,3,0,0,0,0,0,0,0,0,305,23565,134,23159,62,1,42,629.0,48,48,713,0,0,0,1,0,0,"[0-62]","[62-9-0]"
1667,1,1,4,0,0,0,1,0,1,0,0,305,23569,336,26628,411,2,17,250.0,21,25,363,0,0,0,2,0,0,"[0-411]","[411-5-9-0]"
1667,2,1,2,0,0,0,0,0,0,0,0,305,23569,378,25628,1,1,22,325.0,58,60,894,0,0,0,0,0,0,"[0-1]","[1-0]"
1667,3,1,3,0,0,0,1,0,2,0,0,305,23569,336,26628,3,4,17,250.0,47,50,736,0,0,0,1,0,0,"[0-3]","[3-8-0]"
1668,1,1,2,0,0,0,0,0,0,0,0,305,23574,473,473,1,1,40,593.0,57,59,881,0,0,0,0,0,0,"[0-1]","[1-0]"
1668,1,2,2,0,0,0,0,0,0,0,0,305,23574,302,24768,61,1,60,893.0,61,61,903,0,0,0,0,0,0,"[0-61]","[61-0]"
1668,1,3,3,0,1,1,0,0,0,0,0,305,23574,18,22250,5,2,62,923.0,65,65,963,0,0,0,1,0,0,"[0-5]","[5-6-0]"
1668,2,1,2,0,0,0,0,0,0,0,0,305,23574,134,23283,62,1,24,353.0,30,30,438,0,0,0,0,0,0,"[0-62]","[62-0]"
1668,2,2,3,0,1,2,0,0,0,0,0,305,23574,18,22250,5,4,62,923.0,65,65,963,0,0,0,1,0,0,"[0-5]","[5-6-0]"
1669,1,1,2,0,0,0,0,0,0,0,0,305,24482,198,22771,8,1,45,674.0,68,68,1014,0,0,0,0,0,0,"[0-8]","[8-0]"
1670,1,1,2,0,0,0,0,0,0,0,0,305,24484,113,22991,42,2,10,150.0,16,15,220,0,0,0,0,0,0,"[0-42]","[42-0]"
1670,1,2,5,0,0,0,0,0,0,0,0,305,24484,77,24054,15,1,17,255.0,57,59,883,0,0,0,3,0,0,"[0-15]","[15-15-73-9-0]"
1670,1,3,2,0,1,1,0,0,0,0,0,305,24484,17,23643,7,3,76,1140.0,80,79,1180,0,0,0,0,0,0,"[0-7]","[7-0]"
1670,2,1,4,0,0,0,1,1,1,1,0,305,24484,199,22124,1,3,20,300.0,59,60,889,0,1,1,1,1,0,"[0-412-1]","[1-412-0]"
1670,2,2,2,0,1,2,0,0,0,0,0,305,24484,17,23643,7,4,76,1140.0,80,79,1180,0,0,0,0,0,0,"[0-7]","[7-0]"
1670,3,1,2,0,0,0,0,0,0,0,0,305,24484,385,23268,42,2,26,390.0,32,31,460,0,0,0,0,0,0,"[0-42]","[42-0]"
1670,3,2,2,0,0,0,0,0,0,0,0,305,24484,468,468,1,1,33,495.0,74,74,1102,0,0,0,0,0,0,"[0-1]","[1-0]"
1670,3,3,2,0,1,2,0,0,0,0,0,305,24484,17,23643,7,4,76,1140.0,80,79,1180,0,0,0,0,0,0,"[0-7]","[7-0]"
1670,4,1,3,0,0,0,0,0,0,0,0,305,24484,44,25142,3,2,15,225.0,58,59,874,0,1,0,0,0,0,"[0-42-3]","[3-0]"
1670,4,2,2,0,0,0,0,0,0,0,0,305,24484,310,25302,42,2,60,900.0,69,68,1015,0,0,0,0,0,0,"[0-42]","[42-0]"
1670,5,1,5,0,0,0,1,0,2,0,0,305,24484,154,21811,3,4,20,300.0,50,53,783,0,0,0,3,0,0,"[0-3]","[3-9-9-8-0]"
1670,5,2,2,0,0,0,0,0,0,0,0,305,24484,186,23441,73,4,56,840.0,71,70,1045,0,0,0,0,0,0,"[0-73]","[73-0]"
1670,5,3,2,0,1,2,0,0,0,0,0,305,24484,17,23643,7,4,76,1140.0,80,79,1180,0,0,0,0,0,0,"[0-7]","[7-0]"
1670,6,1,2,0,0,0,0,1,0,2,0,305,24484,29,23126,3,4,15,225.0,59,60,889,0,0,0,0,0,0,"[0-3]","[3-0]"
1671,1,1,3,0,0,0,0,0,0,0,0,306,25011,306,25011,1,1,21,312.0,59,59,884,0,1,0,0,0,0,"[0-5-1]","[1-0]"
1671,1,2,4,0,1,1,0,0,0,0,0,306,25011,186,23464,9,3,60,897.0,72,72,1072,0,0,0,2,0,0,"[0-9]","[9-5-5-0]"
1671,2,1,3,0,0,0,0,0,0,0,0,306,25011,86,25096,1,1,17,252.0,45,48,710,0,0,0,1,0,0,"[0-1]","[1-73-0]"
1671,2,2,4,0,1,2,0,0,0,0,0,306,25011,186,23464,9,4,60,897.0,72,72,1072,0,0,0,2,0,0,"[0-9]","[9-5-5-0]"
1673,1,1,4,1,0,0,0,0,0,0,0,307,25285,87,25067,1,3,14,210.0,51,55,820,0,0,0,2,0,0,"[0-1]","[1-9-73-0]"
1674,1,1,4,0,0,0,0,0,0,0,0,307,25285,141,22345,62,1,29,429.0,66,66,979,0,0,0,2,0,0,"[0-62]","[62-73-9-0]"
1674,1,2,2,0,1,2,0,0,0,0,0,307,25285,48,25619,5,4,70,1044.0,73,73,1084,0,0,0,0,0,0,"[0-5]","[5-0]"
1674,2,1,5,0,0,0,1,1,1,1,0,307,25285,59,24621,1,3,17,249.0,47,50,738,0,1,1,2,1,0,"[0-412-1]","[1-15-412-0]"
1674,2,2,2,0,2,1,0,0,0,0,0,307,25285,306,24986,9,2,59,879.0,68,68,1009,0,0,0,0,0,0,"[0-9]","[9-0]"
1674,2,3,2,0,1,1,0,0,0,0,0,307,25285,48,25619,5,2,70,1044.0,73,73,1084,0,0,0,0,0,0,"[0-5]","[5-0]"
1674,3,1,2,0,0,0,1,1,2,2,0,307,25285,174,25159,3,4,17,249.0,48,50,738,0,0,0,0,0,0,"[0-3]","[3-0]"
1674,4,1,2,0,0,0,0,0,0,0,0,307,25285,285,21031,3,17,19,279.0,48,51,758,0,0,0,0,0,0,"[0-3]","[3-0]"
1674,4,2,2,0,2,2,0,0,0,0,0,307,25285,306,24986,9,4,59,879.0,68,68,1009,0,0,0,0,0,0,"[0-9]","[9-0]"
1675,1,1,5,0,0,0,0,0,0,0,0,307,25285,59,24511,1,1,17,255.0,95,96,1440,0,3,0,0,0,0,"[0-8-9-9-1]","[1-0]"
1675,4,1,3,0,0,0,0,0,0,0,0,307,25285,147,22458,5,3,18,270.0,47,46,684,0,0,0,1,0,0,"[0-5]","[5-72-0]"
1676,1,1,2,0,0,0,0,0,0,0,0,307,25285,444,444,1,1,8,117.0,33,37,543,0,0,0,0,0,0,"[0-1]","[1-0]"
1676,1,2,2,0,0,0,0,0,0,0,0,307,25285,134,23208,62,1,46,687.0,61,61,906,0,0,0,0,0,0,"[0-62]","[62-0]"
1677,1,1,5,0,0,0,0,0,0,0,0,307,25406,92,23756,61,1,13,186.0,44,43,645,0,0,0,3,0,0,"[0-61]","[61-72-73-8-0]"
1677,2,1,2,0,0,0,0,0,0,0,0,307,25406,468,468,1,1,32,471.0,76,76,1133,0,0,0,0,0,0,"[0-1]","[1-0]"
1677,4,1,2,0,0,0,0,0,0,0,0,307,25406,44,25235,3,17,18,261.0,49,50,746,0,0,0,0,0,0,"[0-3]","[3-0]"
1677,5,1,4,0,0,0,0,0,0,0,0,307,25406,307,25406,1,1,22,321.0,55,58,856,0,0,0,2,0,0,"[0-1]","[1-15-73-0]"
1678,1,1,5,0,0,0,1,0,1,0,0,307,25406,64,25485,1,3,16,234.0,42,43,645,0,2,2,1,0,0,"[0-412-412-1]","[1-15-0]"
1678,1,2,2,0,0,0,0,1,0,1,0,307,25406,44,25235,411,2,49,729.0,52,52,776,0,0,0,0,0,0,"[0-411]","[411-0]"
1678,3,1,2,0,0,0,1,0,2,0,0,307,25406,336,26619,3,4,16,234.0,46,47,702,0,0,0,0,0,0,"[0-3]","[3-0]"
1678,4,1,3,0,0,0,0,0,0,0,0,307,25406,336,26623,3,4,16,234.0,45,47,693,0,0,0,1,0,0,"[0-3]","[3-62-0]"
1678,5,1,3,0,0,0,1,1,2,2,0,307,25406,44,25235,3,4,16,234.0,50,52,776,0,1,1,0,0,0,"[0-412-3]","[3-0]"
1679,1,1,2,0,0,0,0,0,0,0,0,307,25504,468,468,1,1,27,400.0,62,62,927,0,0,0,0,0,0,"[0-1]","[1-0]"
1680,1,1,4,0,0,0,0,0,0,0,0,308,25295,87,25067,1,1,16,238.0,30,33,482,0,2,0,0,0,0,"[0-61-61-1]","[1-0]"
1680,2,1,4,0,0,0,0,0,0,0,0,308,25295,66,25124,9,1,56,838.0,67,67,997,0,0,0,2,0,0,"[0-9]","[9-72-8-0]"
1681,1,1,2,0,0,0,0,0,0,0,0,308,25509,145,22113,61,1,22,318.0,27,26,387,0,0,0,0,0,0,"[0-61]","[61-0]"
1681,1,2,2,0,0,0,0,0,0,0,0,308,25509,473,473,1,1,29,423.0,47,48,714,0,0,0,0,0,0,"[0-1]","[1-0]"
1681,3,1,2,0,0,0,0,0,0,0,0,308,25509,468,468,1,1,23,333.0,56,56,834,0,0,0,0,0,0,"[0-1]","[1-0]"
1681,3,2,3,0,0,0,0,0,0,0,0,308,25509,44,25072,8,1,57,843.0,64,63,942,0,0,0,1,0,0,"[0-8]","[8-9-0]"
1682,1,1,2,0,0,0,0,0,0,0,0,309,25595,336,26609,1,1,35,516.0,55,56,831,0,0,0,0,0,0,"[0-1]","[1-0]"
1684,1,1,2,0,0,0,0,0,0,0,0,310,25413,184,23343,62,1,29,429.0,48,48,709,0,0,0,0,0,0,"[0-62]","[62-0]"
1684,2,1,3,0,0,0,0,0,0,0,0,310,25413,18,22250,5,1,42,624.0,45,45,664,0,0,0,1,0,0,"[0-5]","[5-72-0]"
1686,2,1,2,0,0,0,0,0,0,0,0,310,25564,476,476,1,1,31,459.0,60,62,918,0,0,0,0,0,0,"[0-1]","[1-0]"
1686,2,2,4,0,0,0,0,0,0,0,0,310,25564,18,22384,61,1,63,939.0,72,72,1069,0,0,0,2,0,0,"[0-61]","[61-9-8-0]"
1687,1,1,2,0,0,0,0,0,0,0,0,311,25417,120,22144,42,2,15,218.0,20,20,287,0,0,0,0,0,0,"[0-42]","[42-0]"
1687,1,2,3,0,0,0,1,0,1,0,0,311,25417,468,468,1,2,22,323.0,61,62,922,0,1,1,0,0,0,"[0-412-1]","[1-0]"
1687,2,1,2,0,0,0,1,0,2,0,0,311,25417,44,25235,3,4,22,323.0,51,52,768,0,0,0,0,0,0,"[0-3]","[3-0]"
1688,1,1,2,0,0,0,0,0,0,0,0,312,25604,66,25124,1,1,19,276.0,41,42,629,0,0,0,0,0,0,"[0-1]","[1-0]"
1688,1,2,4,0,0,0,0,0,0,0,0,312,25604,66,25124,1,1,44,651.0,82,83,1244,0,2,0,0,0,0,"[0-15-15-1]","[1-0]"
1688,2,1,2,0,0,0,0,0,0,0,0,312,25604,18,22250,5,1,17,246.0,20,19,285,0,0,0,0,0,0,"[0-5]","[5-0]"
1688,2,2,3,0,0,0,0,0,0,0,0,312,25604,312,25604,1,1,23,336.0,62,62,929,0,0,0,1,0,0,"[0-1]","[1-8-0]"
1689,1,1,2,0,0,0,0,0,0,0,0,312,25608,99,23553,1,1,13,184.0,55,57,849,0,0,0,0,0,0,"[0-1]","[1-0]"
1690,1,1,2,0,0,0,0,0,0,0,0,314,25903,477,477,1,1,23,336.0,59,60,892,0,0,0,0,0,0,"[0-1]","[1-0]"
1690,2,1,2,0,0,0,0,0,0,0,0,314,25903,444,444,1,1,11,156.0,58,61,903,0,0,0,0,0,0,"[0-1]","[1-0]"
1690,2,2,4,0,0,0,0,0,0,0,0,314,25903,200,22265,9,1,63,936.0,70,70,1036,0,0,0,2,0,0,"[0-9]","[9-8-61-0]"
1691,1,1,2,0,0,0,0,0,0,0,0,314,26035,59,24511,1,1,22,324.0,63,65,964,0,0,0,0,0,0,"[0-1]","[1-0]"
1692,2,1,2,1,0,0,0,0,0,0,0,314,26135,313,25748,1,1,15,211.0,58,58,861,0,0,0,0,0,0,"[0-1]","[1-0]"
1692,2,2,5,0,1,1,0,0,0,0,0,314,26135,317,25905,5,3,61,901.0,67,66,985,0,1,0,2,0,0,"[0-9-5]","[5-5-5-0]"
1692,2,3,2,0,0,0,0,0,0,0,0,314,26135,346,26139,42,3,69,1021.0,72,71,1060,0,0,0,0,0,0,"[0-42]","[42-0]"
1692,3,1,2,0,0,0,0,0,0,0,0,314,26135,358,26241,3,1,16,226.0,48,49,722,0,0,0,0,0,0,"[0-3]","[3-0]"
1692,3,2,5,0,1,2,0,0,0,0,0,314,26135,317,25905,5,4,61,901.0,67,66,985,0,1,0,2,0,0,"[0-9-5]","[5-5-5-0]"
1693,1,1,2,0,0,0,0,0,0,0,0,315,25826,476,476,1,2,44,648.0,53,54,802,0,0,0,0,0,0,"[0-1]","[1-0]"
1693,1,2,2,0,0,0,0,0,0,0,0,315,25826,163,23403,8,2,68,1008.0,83,82,1227,0,0,0,0,0,0,"[0-8]","[8-0]"
1693,2,1,2,0,0,0,0,0,0,0,0,315,25826,473,473,1,1,23,333.0,60,61,910,0,0,0,0,0,0,"[0-1]","[1-0]"
1693,2,2,3,0,0,0,0,0,0,0,0,315,25826,392,25443,42,3,66,978.0,69,68,1017,0,0,0,1,0,0,"[0-42]","[42-42-0]"
1694,1,1,2,0,0,0,0,0,0,0,0,316,25892,444,444,1,1,49,730.0,60,63,937,0,0,0,0,0,0,"[0-1]","[1-0]"
1694,2,1,2,0,0,0,0,0,0,0,0,316,25892,476,476,1,1,32,475.0,48,49,730,0,0,0,0,0,0,"[0-1]","[1-0]"
1695,1,1,3,0,0,0,0,0,0,0,0,316,25929,141,22329,1,4,14,202.0,64,66,990,0,0,0,1,0,0,"[0-1]","[1-73-0]"
1696,1,1,5,0,0,0,0,0,0,0,0,316,25930,18,22250,5,1,58,868.0,71,71,1058,0,0,0,3,0,0,"[0-5]","[5-62-8-9-0]"
1696,2,1,3,0,0,0,0,0,0,0,0,316,25930,193,22267,1,2,22,328.0,62,65,970,0,0,0,1,0,0,"[0-1]","[1-5-0]"
1696,2,2,2,0,0,0,0,0,0,0,0,316,25930,59,24662,62,2,65,973.0,70,70,1043,0,0,0,0,0,0,"[0-62]","[62-0]"
1697,1,1,2,0,0,0,0,0,0,0,0,316,25935,476,476,1,1,33,484.0,59,60,890,0,0,0,0,0,0,"[0-1]","[1-0]"
1697,1,2,3,0,1,1,0,0,0,0,0,316,25935,170,24661,9,3,64,949.0,69,68,1019,0,0,0,1,0,0,"[0-9]","[9-5-0]"
1697,1,3,3,0,0,0,0,0,0,0,0,316,25935,145,22113,5,1,71,1054.0,79,78,1169,0,0,0,1,0,0,"[0-5]","[5-73-0]"
1697,2,1,4,1,0,0,0,0,0,0,0,316,25935,39,24826,1,1,19,274.0,57,58,867,0,1,0,1,0,0,"[0-5-1]","[1-15-0]"
1697,2,2,3,0,1,2,0,0,0,0,0,316,25935,170,24661,9,4,64,949.0,69,68,1019,0,0,0,1,0,0,"[0-9]","[9-5-0]"
1698,1,1,2,0,0,0,0,0,0,0,0,316,25944,444,444,1,1,12,168.0,52,54,810,0,0,0,0,0,0,"[0-1]","[1-0]"
1698,1,2,3,0,0,0,0,1,0,1,0,316,25944,328,26442,411,2,59,873.0,62,65,965,0,0,0,1,0,0,"[0-411]","[411-8-0]"
1698,2,1,3,1,0,0,1,0,1,0,0,316,25944,331,26528,1,2,18,258.0,53,54,800,0,1,1,0,0,0,"[0-412-1]","[1-0]"
1698,2,2,2,0,0,0,0,0,0,0,0,316,25944,379,21650,42,2,56,828.0,61,60,897,0,0,0,0,0,0,"[0-42]","[42-0]"
1698,3,1,2,0,0,0,0,0,0,0,0,316,25944,87,25067,3,17,18,258.0,48,50,737,0,0,0,0,0,0,"[0-3]","[3-0]"
1698,4,1,3,0,0,0,1,1,2,2,0,316,25944,328,26442,3,4,18,258.0,60,65,965,0,0,0,1,0,0,"[0-3]","[2-8-0]"
1699,1,1,4,0,0,0,1,0,1,0,0,320,25880,336,26628,411,2,22,316.0,24,26,377,0,0,0,2,0,0,"[0-411]","[411-71-8-0]"
1699,1,2,6,0,0,0,0,0,0,0,0,320,25880,17,23643,42,4,31,451.0,46,45,671,0,0,0,4,0,0,"[0-42]","[42-42-9-42-42-0]"
1699,1,3,2,0,0,0,0,1,0,1,0,320,25880,336,26628,411,2,50,736.0,53,52,768,0,0,0,0,0,0,"[0-411]","[411-0]"
1699,2,1,3,0,0,0,0,0,0,0,0,320,25880,317,25902,5,1,33,481.0,43,42,626,0,0,0,1,0,0,"[0-5]","[5-73-0]"
1699,3,1,2,0,0,0,1,1,2,2,0,320,25880,336,26628,3,4,22,316.0,51,52,768,0,0,0,0,0,0,"[0-3]","[3-0]"
1701,1,1,3,0,0,0,0,0,0,0,0,320,26066,57,24306,61,1,27,396.0,46,46,676,0,0,0,1,0,0,"[0-61]","[61-62-0]"
1702,1,1,6,0,0,0,0,0,0,0,0,320,26253,317,25898,61,1,11,154.0,56,55,824,0,0,0,4,0,0,"[0-61]","[61-61-61-72-8-0]"
1703,1,1,5,0,0,0,0,0,0,0,0,321,25735,67,25061,1,4,21,309.0,54,57,849,0,0,0,3,0,0,"[0-1]","[1-9-73-8-0]"
1703,2,1,3,0,0,0,0,0,0,0,0,321,25735,317,25902,61,1,29,429.0,34,34,499,0,0,0,1,0,0,"[0-61]","[61-73-0]"
1705,1,1,4,0,0,0,0,0,0,0,0,323,25875,1,23769,1,1,23,340.0,62,66,980,0,0,0,2,0,0,"[0-1]","[1-9-61-0]"
1705,2,1,5,0,0,0,1,0,1,0,0,323,25875,336,26603,1,2,18,265.0,58,59,874,0,3,1,0,0,0,"[0-412-61-62-1]","[1-0]"
1705,3,1,3,0,0,0,0,0,0,0,0,323,25875,330,26531,2,1,16,235.0,41,42,627,0,0,0,1,0,0,"[0-2]","[2-61-0]"
1705,4,1,2,0,0,0,0,0,0,0,0,323,25875,66,25124,71,1,23,340.0,31,31,454,0,0,0,0,0,0,"[0-71]","[71-0]"
1705,4,2,4,0,0,0,0,0,0,0,0,323,25875,330,26490,2,4,32,475.0,50,51,765,0,0,0,2,0,0,"[0-2]","[2-73-8-0]"
