hhid,pumsSerialNo,homeTaz,homeMaz,hhsize,numFtWorkers,numPtWorkers,numUnivStuds,numNonWorkers,nunmRetired,numDrivAgeStuds,numPreDrivStuds,numPreshcool,hhIncomeDollars,dwellingType
0,2.0070006784E12,4,23952,1,0,0,0,0,1,0,0,0,8100,-999
1,2.00700133376E12,4,23952,2,1,0,0,0,0,0,1,0,34900,-999
2,2.0070006784E12,8,23867,1,0,0,0,0,1,0,0,0,2600,-999
3,2.008000233472E12,8,23867,1,0,0,0,0,1,0,0,0,15400,-999
4,2.009001230336E12,8,23867,1,0,0,0,1,0,0,0,0,14500,-999
5,2.010000785408E12,8,23867,1,0,0,0,0,1,0,0,0,8500,-999
6,2.011000078336E12,8,23867,1,0,0,0,1,0,0,0,0,30000,-999
7,2.011001257984E12,8,23867,1,0,1,0,0,0,0,0,0,25000,-999
8,2.009000574976E12,10,23900,1,0,0,0,1,0,0,0,0,3900,-999
9,2.010000523264E12,14,23661,1,0,0,0,0,1,0,0,0,11900,-999
10,2.008001282048E12,14,23662,1,0,0,0,0,1,0,0,0,30500,-999
11,2.008001282048E12,14,23662,1,0,0,0,0,1,0,0,0,24000,-999
12,2.010001047552E12,14,23662,5,1,1,1,0,0,1,1,0,39600,-999
13,2.009000968192E12,14,23664,5,1,1,0,0,0,2,1,0,58000,-999
14,2.007001202688E12,14,23725,1,0,0,0,1,0,0,0,0,11500,-999
15,2.00700133376E12,14,23725,1,0,0,0,0,1,0,0,0,31300,-999
16,2.011000733696E12,14,23725,1,0,0,0,0,1,0,0,0,15400,-999
17,2.007000547328E12,14,23758,1,0,0,0,0,1,0,0,0,125300,-999
18,2.0070006784E12,14,23758,1,0,0,0,0,1,0,0,0,17400,-999
19,2.007001071616E12,14,23758,1,0,0,0,0,1,0,0,0,14400,-999
20,2.007001202688E12,14,23758,5,2,0,0,0,0,1,2,0,123800,-999
21,2.007000154112E12,15,23868,1,0,0,0,1,0,0,0,0,0,-999
22,2.011001520128E12,16,23353,5,1,0,1,0,0,0,3,0,46000,-999
23,2.007000416256E12,16,23354,4,0,1,0,1,0,0,1,1,64700,-999
24,2.010000523264E12,16,23354,2,2,0,0,0,0,0,0,0,75000,-999
25,2.010001047552E12,16,23404,5,1,0,0,1,0,1,2,0,27900,-999
26,2.010001309696E12,16,23408,1,0,0,0,1,0,0,0,0,13000,-999
27,2.00900083712E12,16,23409,2,2,0,0,0,0,0,0,0,77000,-999
28,2.011000471552E12,16,23472,1,0,0,0,1,0,0,0,0,18500,-999
29,2.01000026112E12,16,23473,8,1,1,0,0,0,0,2,4,37980,-999
30,2.009000968192E12,16,23474,2,2,0,0,0,0,0,0,0,112900,-999
31,2.009001099264E12,16,23501,1,0,0,0,0,1,0,0,0,11900,-999
32,2.009001099264E12,16,23523,1,0,0,0,0,1,0,0,0,25000,-999
33,2.009000968192E12,16,23524,1,0,0,0,0,1,0,0,0,8400,-999
34,2.00700002304E12,17,23643,2,0,0,0,0,2,0,0,0,15000,-999
35,2.007000416256E12,17,23643,3,0,1,0,2,0,0,0,0,14800,-999
36,2.00700133376E12,17,23643,2,1,0,0,0,0,0,1,0,34900,-999
37,2.00700133376E12,17,23643,2,0,0,0,2,0,0,0,0,0,-999
38,2.008000495616E12,17,23643,2,0,0,0,2,0,0,0,0,38400,-999
39,2.01000091648E12,17,23643,2,0,0,0,0,2,0,0,0,41300,-999
40,2.01000091648E12,17,23643,2,0,0,0,1,1,0,0,0,45950,-999
41,2.011000078336E12,17,23643,2,0,0,0,2,0,0,0,0,131900,-999
42,2.009001099264E12,17,23644,2,1,1,0,0,0,0,0,0,40400,-999
43,2.009000443904E12,17,23747,2,2,0,0,0,0,0,0,0,97400,-999
44,2.00700133376E12,18,22250,1,0,0,0,0,1,0,0,0,84700,-999
45,2.008001019904E12,18,22250,1,0,1,0,0,0,0,0,0,32800,-999
46,2.008001150976E12,18,22250,4,1,0,0,1,0,0,1,1,32000,-999
47,2.009000312832E12,18,22250,1,0,0,0,0,1,0,0,0,22000,-999
48,2.009000574976E12,18,22250,1,1,0,0,0,0,0,0,0,84000,-999
49,2.009000706048E12,18,22250,4,1,0,0,1,0,0,1,1,44800,-999
50,2.009001099264E12,18,22250,4,1,0,1,0,0,0,1,1,75000,-999
51,2.01100034048E12,18,22250,1,1,0,0,0,0,0,0,0,49000,-999
52,2.011000733696E12,18,22250,1,1,0,0,0,0,0,0,0,118000,-999
53,2.011000864768E12,18,22250,1,0,0,0,0,1,0,0,0,28000,-999
54,2.011001126912E12,18,22250,1,0,0,0,1,0,0,0,0,9300,-999
55,2.011001389056E12,18,22250,1,1,0,0,0,0,0,0,0,62000,-999
56,2.009001361408E12,19,23634,2,0,0,0,1,0,1,0,0,14600,-999
57,2.01100099584E12,19,23634,2,2,0,0,0,0,0,0,0,54500,-999
58,2.0070006784E12,19,23635,2,0,0,0,0,2,0,0,0,38900,-999
59,2.0070006784E12,19,23635,2,0,0,0,0,2,0,0,0,57700,-999
60,2.00800075776E12,19,23637,1,0,0,0,1,0,0,0,0,16000,-999
61,2.007000154112E12,20,23881,4,0,0,0,2,0,0,2,0,14000,-999
62,2.007000809472E12,20,23930,2,1,0,0,1,0,0,0,0,46400,-999
63,2.009000574976E12,20,23930,2,0,0,1,1,0,0,0,0,8800,-999
64,2.007000547328E12,21,23858,1,0,0,0,0,1,0,0,0,23800,-999
65,2.007000285184E12,21,23870,2,1,1,0,0,0,0,0,0,25500,-999
66,2.009000050688E12,21,23871,2,1,1,0,0,0,0,0,0,13000,-999
67,2.010001309696E12,21,23871,1,0,0,0,0,1,0,0,0,14570,-999
68,2.007001071616E12,21,23934,4,1,0,0,1,0,0,0,2,50040,-999
69,2.00900018176E12,21,23934,4,1,0,0,1,0,0,2,0,50400,-999
70,2.009000968192E12,21,23934,2,2,0,0,0,0,0,0,0,27020,-999
71,2.011001257984E12,21,23934,1,0,0,0,0,1,0,0,0,33200,-999
72,2.011001389056E12,21,23934,4,1,0,0,3,0,0,0,0,49700,-999
73,2.01100099584E12,21,23999,1,0,0,0,1,0,0,0,0,0,-999
74,2.009000706048E12,22,23645,3,0,0,0,2,0,0,0,1,3300,-999
75,2.01100099584E12,22,23645,3,2,0,0,0,0,0,0,1,68000,-999
76,2.007000940544E12,22,23646,2,1,0,0,1,0,0,0,0,61000,-999
77,2.011000733696E12,22,23646,3,1,0,0,1,0,0,1,0,95000,-999
78,2.01000026112E12,22,23655,3,1,0,0,1,0,0,1,0,32000,-999
79,2.007001071616E12,22,23723,3,1,0,0,0,0,0,2,0,20400,-999
80,2.008000626688E12,22,23723,3,1,1,0,0,0,1,0,0,33900,-999
81,2.008001150976E12,22,23723,3,1,0,0,1,0,0,0,1,41180,-999
82,2.008000888832E12,22,23770,3,0,0,0,2,0,0,0,1,5000,-999
83,2.011000078336E12,22,23770,3,2,0,0,0,1,0,0,0,86800,-999
84,2.00900083712E12,22,23771,3,2,0,0,0,0,0,1,0,27000,-999
85,2.009000968192E12,22,23771,3,2,0,0,0,0,0,0,1,723000,-999
86,2.011000733696E12,22,23773,3,2,0,0,0,0,0,1,0,85000,-999
87,2.007999971328E12,22,23776,3,1,1,0,0,0,0,0,1,26900,-999
88,2.0080001024E12,22,23776,2,0,1,0,1,0,0,0,0,35020,-999
89,2.008000233472E12,22,23776,3,2,0,0,0,0,0,0,1,49000,-999
90,2.008001282048E12,22,23804,2,0,0,0,0,2,0,0,0,33000,-999
91,2.007001071616E12,23,23410,2,2,0,0,0,0,0,0,0,70500,-999
92,2.007000940544E12,23,23411,2,0,0,0,0,2,0,0,0,18300,-999
93,2.00800075776E12,23,23411,2,0,0,0,1,1,0,0,0,39800,-999
94,2.010001309696E12,23,23411,4,2,0,0,0,0,1,1,0,57200,-999
95,2.007000285184E12,23,23414,2,2,0,0,0,0,0,0,0,30000,-999
96,2.008000495616E12,23,23415,2,0,0,0,1,1,0,0,0,65700,-999
97,2.007001202688E12,23,23418,2,2,0,0,0,0,0,0,0,75000,-999
98,2.008001019904E12,23,23418,2,1,1,0,0,0,0,0,0,66000,-999
99,2.008001282048E12,23,23418,2,1,1,0,0,0,0,0,0,45400,-999
100,2.010001309696E12,23,23522,2,2,0,0,0,0,0,0,0,119010,-999
101,2.008000626688E12,23,23544,2,1,0,0,1,0,0,0,0,89900,-999
102,2.009999998976E12,23,23545,2,0,0,0,2,0,0,0,0,62800,-999
103,2.01100034048E12,24,22237,4,1,1,0,0,0,0,2,0,46400,-999
104,2.00900083712E12,25,23023,3,0,0,0,2,0,0,1,0,7000,-999
105,2.008000233472E12,26,23618,2,2,0,0,0,0,0,0,0,35000,-999
106,2.009001099264E12,26,23618,6,2,2,0,0,0,2,0,0,85000,-999
107,2.010000130048E12,26,23618,1,0,0,0,0,1,0,0,0,22300,-999
108,2.011001257984E12,26,23618,2,1,1,0,0,0,0,0,0,28500,-999
109,2.009000443904E12,26,23788,1,0,0,0,1,0,0,0,0,19100,-999
110,2.009000443904E12,26,23788,1,0,0,0,0,1,0,0,0,16300,-999
111,2.01100099584E12,26,23788,1,0,0,0,1,0,0,0,0,13800,-999
112,2.007000416256E12,29,23126,2,0,0,0,2,0,0,0,0,44300,-999
113,2.0080001024E12,29,23126,3,1,2,0,0,0,0,0,0,135000,-999
114,2.00900018176E12,29,23126,2,0,0,0,0,2,0,0,0,51100,-999
115,2.00900083712E12,29,23126,4,2,0,0,0,0,0,1,1,32800,-999
116,2.010000654336E12,29,23126,2,0,0,0,0,2,0,0,0,43900,-999
117,2.010000785408E12,29,23126,3,1,2,0,0,0,0,0,0,67100,-999
118,2.011000471552E12,29,23126,2,0,0,0,2,0,0,0,0,20300,-999
119,2.011000602624E12,29,23126,2,0,0,0,2,0,0,0,0,0,-999
120,2.01100034048E12,29,23402,4,1,1,0,1,0,1,0,0,46000,-999
121,2.007001202688E12,29,23486,4,1,0,0,1,1,1,0,0,38410,-999
122,2.010000523264E12,29,23486,2,0,0,0,0,2,0,0,0,40700,-999
123,2.010000654336E12,29,23486,2,0,0,0,2,0,0,0,0,49600,-999
124,2.007001071616E12,29,23521,4,1,1,0,0,0,0,2,0,40800,-999
125,2.010000130048E12,29,23521,2,0,0,0,1,1,0,0,0,15000,-999
126,2.010000523264E12,30,21938,4,2,0,0,0,0,1,1,0,70500,-999
127,2.011000471552E12,30,21938,4,2,0,0,0,0,0,1,1,96000,-999
128,2.011000864768E12,30,21938,4,2,0,0,0,0,0,2,0,62700,-999
129,2.008000233472E12,30,21957,1,0,0,0,1,0,0,0,0,6200,-999
130,2.008001282048E12,30,21957,4,1,1,0,0,0,0,2,0,98000,-999
131,2.010000785408E12,30,21957,1,0,0,0,0,1,0,0,0,35900,-999
132,2.007000416256E12,30,22098,2,1,0,0,0,0,0,0,1,14900,-999
133,2.010000785408E12,31,22236,3,0,1,1,1,0,0,0,0,59510,-999
134,2.01100099584E12,31,22378,3,1,0,0,1,1,0,0,0,54100,-999
135,2.007000416256E12,31,22390,3,1,1,0,0,0,0,0,1,39000,-999
136,2.008000233472E12,32,22974,1,0,0,0,1,0,0,0,0,6200,-999
137,2.010000130048E12,33,23787,4,2,0,0,0,0,0,2,0,49600,-999
138,2.011000078336E12,33,23787,2,0,0,1,1,0,0,0,0,9400,-999
139,2.007000547328E12,33,23922,2,0,1,0,1,0,0,0,0,48200,-999
140,2.007000940544E12,33,23922,2,1,0,0,0,0,0,0,1,45000,-999
141,2.010000654336E12,33,23922,2,1,1,0,0,0,0,0,0,50500,-999
142,2.010001440768E12,33,23922,2,1,0,0,1,0,0,0,0,51500,-999
143,2.011000471552E12,33,23922,2,0,1,0,1,0,0,0,0,39390,-999
144,2.009000706048E12,33,24466,4,1,1,0,0,0,0,2,0,157600,-999
145,2.011000209408E12,33,24466,2,0,0,0,0,2,0,0,0,13000,-999
146,2.008000888832E12,33,24467,4,2,0,0,0,0,0,0,2,73000,-999
147,2.0070006784E12,33,24599,2,2,0,0,0,0,0,0,0,38000,-999
148,2.009000574976E12,34,24127,3,1,1,0,0,0,0,1,0,40300,-999
149,2.007001071616E12,34,24151,3,1,1,0,0,0,0,1,0,19000,-999
150,2.008001019904E12,34,24151,4,1,0,0,1,0,0,2,0,22600,-999
151,2.00900083712E12,34,24151,1,0,0,0,0,1,0,0,0,14100,-999
152,2.0070006784E12,34,24173,4,1,0,0,1,0,0,1,1,70700,-999
153,2.009000968192E12,34,24173,1,0,0,0,0,1,0,0,0,12000,-999
154,2.01000026112E12,36,24124,4,2,0,0,0,0,1,1,0,58400,-999
155,2.011000471552E12,36,24124,1,0,0,0,0,1,0,0,0,2800,-999
156,2.008000626688E12,36,24195,1,0,0,0,0,1,0,0,0,25600,-999
157,2.00700133376E12,36,24254,2,1,0,0,0,0,0,1,0,34900,-999
158,2.01100099584E12,36,24314,1,0,0,0,0,1,0,0,0,25000,-999
159,2.011000209408E12,36,24376,1,0,0,0,1,0,0,0,0,0,-999
160,2.007000416256E12,37,24163,2,1,1,0,0,0,0,0,0,18600,-999
161,2.009000574976E12,37,24163,2,2,0,0,0,0,0,0,0,93380,-999
162,2.008000495616E12,37,24165,2,0,0,0,0,2,0,0,0,31000,-999
163,2.01000026112E12,37,24165,2,0,0,0,0,2,0,0,0,34000,-999
164,2.007000416256E12,37,24168,3,0,0,0,3,0,0,0,0,43400,-999
165,2.00800075776E12,37,24168,2,1,1,0,0,0,0,0,0,36000,-999
166,2.007000285184E12,37,24266,2,2,0,0,0,0,0,0,0,93200,-999
167,2.01100099584E12,38,24320,3,2,0,0,0,0,0,0,1,68000,-999
168,2.011001126912E12,38,24320,3,2,0,0,0,0,0,1,0,125000,-999
169,2.008001282048E12,38,24323,3,2,0,0,0,0,1,0,0,108200,-999
170,2.00800075776E12,38,24380,5,1,1,0,1,0,2,0,0,56100,-999
171,2.010001440768E12,38,24438,3,1,1,0,0,0,0,0,1,29000,-999
172,2.008001019904E12,38,24439,3,2,0,0,1,0,0,0,0,84500,-999
173,2.009000574976E12,38,24474,5,1,0,0,1,0,0,3,0,36000,-999
174,2.01100034048E12,40,24627,4,1,1,0,0,0,0,2,0,46400,-999
175,2.01100099584E12,40,24885,5,0,2,0,0,0,0,3,0,12600,-999
176,2.0080001024E12,41,22159,1,1,0,0,0,0,0,0,0,20000,-999
177,2.01000026112E12,41,22159,4,2,0,0,0,0,1,1,0,58400,-999
178,2.011000864768E12,41,22159,2,0,0,0,1,1,0,0,0,23400,-999
179,2.009001099264E12,41,22175,1,1,0,0,0,0,0,0,0,40000,-999
180,2.010000785408E12,41,22175,2,0,0,0,0,2,0,0,0,18800,-999
181,2.009000574976E12,41,22195,4,2,0,0,0,0,0,2,0,78000,-999
182,2.008000888832E12,41,22225,4,2,0,0,0,0,0,0,2,73000,-999
183,2.01100099584E12,42,24470,5,0,2,0,0,0,0,3,0,12600,-999
184,2.009000574976E12,42,24589,1,0,0,0,0,1,0,0,0,14900,-999
185,2.0080001024E12,44,25072,1,1,0,0,0,0,0,0,0,20200,-999
186,2.008000626688E12,44,25072,1,1,0,0,0,0,0,0,0,84000,-999
187,2.009000050688E12,44,25072,6,3,0,0,1,0,0,2,0,118000,-999
188,2.01000026112E12,44,25072,5,1,1,0,0,0,0,2,1,59000,-999
189,2.010000523264E12,44,25072,1,1,0,0,0,0,0,0,0,22130,-999
190,2.010000785408E12,44,25072,5,2,0,0,0,0,0,2,1,96000,-999
191,2.01100034048E12,44,25072,5,2,0,1,0,0,1,1,0,101100,-999
192,2.01100099584E12,44,25072,5,0,2,0,0,0,0,3,0,12600,-999
193,2.009000050688E12,44,25142,1,1,0,0,0,0,0,0,0,21000,-999
194,2.011000733696E12,44,25142,2,0,0,0,2,0,0,0,0,30000,-999
195,2.007000547328E12,44,25174,5,1,0,0,3,0,0,0,1,37700,-999
196,2.0080001024E12,44,25321,7,4,0,0,1,0,0,2,0,170500,-999
197,2.011001126912E12,44,25321,7,1,0,0,1,0,1,3,1,94300,-999
198,2.009000968192E12,45,25143,1,0,0,0,0,1,0,0,0,12000,-999
199,2.01100099584E12,45,25143,3,2,0,0,0,0,0,1,0,145000,-999
200,2.01100099584E12,45,25331,5,1,1,0,0,0,1,2,0,55300,-999
201,2.007000416256E12,47,25078,2,0,0,0,0,2,0,0,0,16800,-999
202,2.009000968192E12,47,25078,3,1,1,0,0,0,1,0,0,73200,-999
203,2.010001309696E12,47,25079,3,2,1,0,0,0,0,0,0,55400,-999
204,2.01100099584E12,47,25322,3,1,0,0,1,1,0,0,0,54100,-999
205,2.0070006784E12,47,25328,3,2,0,0,0,0,0,1,0,82000,-999
206,2.007001071616E12,47,25357,3,1,0,0,1,0,0,1,0,97000,-999
207,2.00900083712E12,47,25357,2,1,0,0,1,0,0,0,0,70800,-999
208,2.010000785408E12,48,25470,4,1,1,0,0,0,0,2,0,54000,-999
209,2.007999971328E12,48,25476,3,1,2,0,0,0,0,0,0,102510,-999
210,2.01100099584E12,48,25476,3,2,1,0,0,0,0,0,0,102700,-999
211,2.007001071616E12,48,25631,4,1,0,1,0,0,0,2,0,49000,-999
212,2.008000495616E12,49,25524,4,2,0,0,0,0,1,1,0,146200,-999
213,2.01000091648E12,49,25524,1,0,0,0,0,1,0,0,0,32100,-999
214,2.011000733696E12,49,25524,4,2,0,0,0,0,2,0,0,119600,-999
215,2.011000078336E12,49,25639,2,1,1,0,0,0,0,0,0,47070,-999
216,2.00900018176E12,50,25521,2,0,0,0,1,1,0,0,0,7440,-999
217,2.010000654336E12,50,25521,2,0,0,0,0,2,0,0,0,43900,-999
218,2.010000785408E12,50,25521,3,1,2,0,0,0,0,0,0,67100,-999
219,2.007001071616E12,50,25640,3,1,0,0,1,0,0,0,1,28700,-999
220,2.00800141312E12,50,25640,3,1,0,0,1,0,0,1,0,19400,-999
221,2.011001257984E12,50,25640,3,1,0,0,0,2,0,0,0,135700,-999
222,2.011001389056E12,50,25640,2,0,0,0,0,2,0,0,0,26800,-999
223,2.007000285184E12,51,25633,1,0,0,0,1,0,0,0,0,0,-999
224,2.008000495616E12,51,25633,4,1,1,0,0,0,0,1,1,59000,-999
225,2.009000443904E12,51,25633,1,0,0,0,0,1,0,0,0,3000,-999
226,2.010000392192E12,51,25633,3,2,0,0,0,0,1,0,0,66960,-999
227,2.01000026112E12,51,25644,6,1,1,0,0,0,0,3,1,43100,-999
228,2.010000392192E12,51,25644,6,2,0,0,0,0,1,1,2,85000,-999
229,2.010001309696E12,51,25644,1,0,0,0,1,0,0,0,0,13000,-999
230,2.007000285184E12,52,25402,4,2,0,0,0,0,0,1,1,52000,-999
231,2.010000392192E12,52,25489,2,2,0,0,0,0,0,0,0,46000,-999
232,2.00700133376E12,54,24176,2,1,0,0,0,0,0,1,0,34900,-999
233,2.009000312832E12,55,24049,1,0,0,0,0,1,0,0,0,22000,-999
234,2.009000706048E12,55,24065,1,0,0,0,0,1,0,0,0,28400,-999
235,2.009000706048E12,55,24065,1,0,0,0,0,1,0,0,0,15000,-999
236,2.009000443904E12,55,24081,1,0,0,0,0,1,0,0,0,16800,-999
237,2.010001309696E12,55,24177,6,1,0,0,3,0,0,0,2,56000,-999
238,2.00700133376E12,55,24178,1,1,0,0,0,0,0,0,0,35000,-999
239,2.011000733696E12,55,24180,5,1,0,0,3,0,0,0,1,38900,-999
240,2.009000574976E12,55,24198,5,0,0,0,2,0,1,1,1,55200,-999
241,2.0080001024E12,55,24204,1,1,0,0,0,0,0,0,0,20200,-999
242,2.009000706048E12,55,24234,1,0,0,1,0,0,0,0,0,8560,-999
243,2.008001150976E12,55,24264,5,1,0,0,1,0,0,1,2,50000,-999
244,2.008000233472E12,55,24265,1,0,0,0,0,1,0,0,0,10200,-999
245,2.008001150976E12,55,24265,1,0,0,0,0,1,0,0,0,90000,-999
246,2.009000968192E12,55,24265,1,0,0,0,0,1,0,0,0,7800,-999
247,2.009000968192E12,55,24265,1,0,0,0,0,1,0,0,0,13500,-999
248,2.009000706048E12,55,24267,5,1,0,0,1,0,0,2,1,84000,-999
249,2.008000364544E12,55,24289,5,2,0,0,2,0,0,0,1,25000,-999
250,2.008001150976E12,55,24289,5,2,0,0,0,0,0,2,1,37300,-999
251,2.00900018176E12,55,24289,5,0,2,0,1,1,0,1,0,38100,-999
252,2.009000574976E12,55,24289,5,2,0,0,0,0,1,2,0,81300,-999
253,2.010000130048E12,55,24304,5,0,0,0,2,0,0,1,2,21700,-999
254,2.00900018176E12,55,24338,1,0,0,0,0,1,0,0,0,20000,-999
255,2.00900018176E12,55,24338,1,0,0,0,0,1,0,0,0,13000,-999
256,2.007000416256E12,55,24341,6,2,0,0,0,0,1,3,0,75000,-999
257,2.007001202688E12,55,24341,1,1,0,0,0,0,0,0,0,28500,-999
258,2.009001230336E12,55,24341,1,0,0,0,0,1,0,0,0,24700,-999
259,2.007000940544E12,55,24369,1,1,0,0,0,0,0,0,0,39000,-999
260,2.00900018176E12,55,24370,1,0,0,0,0,1,0,0,0,48200,-999
261,2.008000233472E12,55,24431,1,0,0,0,0,1,0,0,0,25100,-999
262,2.010000654336E12,55,24431,3,0,0,0,1,0,1,0,1,3000,-999
263,2.009000050688E12,55,24432,1,0,0,0,0,1,0,0,0,8500,-999
264,2.007000416256E12,55,24452,3,0,0,0,2,0,1,0,0,1800,-999
265,2.0080001024E12,57,24306,5,0,1,0,2,1,0,0,1,28700,-999
266,2.010001178624E12,57,24306,1,0,0,0,1,0,0,0,0,2080,-999
267,2.008000495616E12,57,24449,1,0,0,0,0,1,0,0,0,15500,-999
268,2.009000050688E12,57,24557,5,1,0,0,1,0,1,0,2,230800,-999
269,2.008001282048E12,57,24605,1,0,0,0,1,0,0,0,0,27500,-999
270,2.00800075776E12,57,24606,3,2,1,0,0,0,0,0,0,76500,-999
271,2.00900018176E12,57,24609,5,0,0,0,2,0,0,3,0,2000,-999
272,2.011000733696E12,57,24659,1,0,0,0,0,1,0,0,0,60000,-999
273,2.007000285184E12,57,24712,1,0,0,0,0,1,0,0,0,14500,-999
274,2.007000416256E12,57,24712,6,2,0,0,0,0,1,3,0,75000,-999
275,2.007000416256E12,57,24712,1,0,0,0,1,0,0,0,0,42000,-999
276,2.007000416256E12,57,24712,1,0,0,0,1,0,0,0,0,7500,-999
277,2.0070006784E12,57,24712,1,0,0,0,0,1,0,0,0,8400,-999
278,2.010000654336E12,57,24712,4,3,0,0,0,0,0,1,0,65000,-999
279,2.011001257984E12,57,24712,1,0,0,0,0,1,0,0,0,13100,-999
280,2.00700002304E12,57,24755,1,0,0,0,0,1,0,0,0,8200,-999
281,2.009000443904E12,57,24755,4,2,1,0,0,0,1,0,0,96700,-999
282,2.00900018176E12,57,24800,6,1,1,0,0,0,0,4,0,44500,-999
283,2.011000209408E12,57,24801,1,0,0,0,0,1,0,0,0,23000,-999
284,2.009999998976E12,58,24832,5,1,0,0,1,0,0,3,0,25600,-999
285,2.00800075776E12,58,24837,1,0,0,0,0,1,0,0,0,6100,-999
286,2.01000091648E12,58,24857,5,0,0,1,1,0,0,2,1,37600,-999
287,2.009000050688E12,58,24858,1,0,0,0,0,1,0,0,0,40630,-999
288,2.008001019904E12,58,24878,1,0,0,0,1,0,0,0,0,41150,-999
289,2.007000547328E12,58,24879,3,2,0,0,0,0,0,1,0,80210,-999
290,2.011001389056E12,58,24879,1,0,0,0,1,0,0,0,0,100,-999
291,2.007000547328E12,58,24881,3,1,1,1,0,0,0,0,0,63810,-999
292,2.008001150976E12,58,24881,5,1,0,0,1,0,0,1,2,50000,-999
293,2.008001019904E12,58,24892,1,0,0,0,1,0,0,0,0,29800,-999
294,2.007000285184E12,59,24511,5,1,0,1,0,0,0,0,3,18200,-999
295,2.011000864768E12,60,24519,3,1,1,0,1,0,0,0,0,83940,-999
296,2.010000392192E12,60,24521,1,0,0,0,1,0,0,0,0,15600,-999
297,2.0070006784E12,63,25053,1,0,0,0,0,1,0,0,0,8100,-999
298,2.009000574976E12,63,25053,3,0,0,0,1,2,0,0,0,49600,-999
299,2.007000809472E12,63,25093,3,0,0,0,1,2,0,0,0,18500,-999
300,2.00800075776E12,63,25093,3,0,0,0,2,0,1,0,0,25200,-999
301,2.010000654336E12,63,25093,2,1,1,0,0,0,0,0,0,50500,-999
302,2.007000547328E12,63,25101,1,0,0,0,0,1,0,0,0,10800,-999
303,2.009000706048E12,63,25101,2,1,0,0,1,0,0,0,0,34700,-999
304,2.00900018176E12,63,25111,3,2,0,0,0,0,1,0,0,153520,-999
305,2.011001257984E12,63,25122,2,2,0,0,0,0,0,0,0,54000,-999
306,2.011000078336E12,63,25134,3,2,0,0,1,0,0,0,0,67000,-999
307,2.010000130048E12,63,25141,3,1,0,0,0,0,1,1,0,20200,-999
308,2.01000091648E12,63,25141,3,1,0,1,0,0,0,0,1,159500,-999
309,2.007000154112E12,64,25485,4,2,0,2,0,0,0,0,0,120800,-999
310,2.009000574976E12,64,25485,6,3,0,0,0,0,1,1,1,102700,-999
311,2.00700002304E12,65,25346,1,1,0,0,0,0,0,0,0,54000,-999
312,2.007000154112E12,65,25346,2,0,0,0,0,2,0,0,0,40500,-999
313,2.007000285184E12,65,25346,2,1,1,0,0,0,0,0,0,25500,-999
314,2.007000416256E12,65,25346,1,1,0,0,0,0,0,0,0,62000,-999
315,2.0080001024E12,65,25346,4,1,0,0,2,1,0,0,0,35720,-999
316,2.008000495616E12,65,25346,1,0,1,0,0,0,0,0,0,27000,-999
317,2.01000026112E12,65,25346,2,0,0,1,0,1,0,0,0,22600,-999
318,2.011000864768E12,65,25346,2,0,0,0,0,2,0,0,0,22400,-999
319,2.009000443904E12,65,25388,4,1,0,0,1,0,0,0,2,64800,-999
320,2.011000733696E12,65,25389,2,1,1,0,0,0,0,0,0,68600,-999
321,2.00900018176E12,65,25410,4,1,0,2,1,0,0,0,0,50000,-999
322,2.009000706048E12,65,25410,4,1,0,0,1,0,0,2,0,30000,-999
323,2.009000706048E12,65,25410,1,1,0,0,0,0,0,0,0,27000,-999
324,2.011001126912E12,65,25410,1,1,0,0,0,0,0,0,0,11200,-999
325,2.009000312832E12,65,25448,2,2,0,0,0,0,0,0,0,110350,-999
326,2.010000523264E12,65,25448,1,0,1,0,0,0,0,0,0,18800,-999
327,2.010000523264E12,65,25448,1,1,0,0,0,0,0,0,0,43700,-999
328,2.011001389056E12,65,25448,4,1,0,0,3,0,0,0,0,49700,-999
329,2.011001257984E12,65,25449,4,0,0,1,0,0,0,1,2,4700,-999
330,2.010000392192E12,65,25451,1,0,1,0,0,0,0,0,0,18700,-999
331,2.007000809472E12,65,25462,1,1,0,0,0,0,0,0,0,40000,-999
332,2.0080001024E12,65,25462,1,1,0,0,0,0,0,0,0,31000,-999
333,2.0080001024E12,65,25462,2,0,0,0,0,2,0,0,0,22900,-999
334,2.008001150976E12,65,25462,1,1,0,0,0,0,0,0,0,36000,-999
335,2.009000050688E12,65,25462,1,1,0,0,0,0,0,0,0,25000,-999
336,2.010001047552E12,65,25462,1,1,0,0,0,0,0,0,0,33000,-999
337,2.011001126912E12,65,25499,2,2,0,0,0,0,0,0,0,141600,-999
338,2.011000733696E12,69,25056,3,1,1,0,1,0,0,0,0,91700,-999
339,2.011000733696E12,69,25056,3,2,0,0,0,0,0,1,0,85000,-999
340,2.011001126912E12,69,25056,3,2,0,0,0,0,0,1,0,125000,-999
341,2.007001071616E12,71,25623,3,1,1,0,0,0,0,1,0,19000,-999
342,2.01100034048E12,71,25711,2,0,0,0,0,2,0,0,0,45744,-999
343,2.011001520128E12,72,25622,3,0,1,0,0,0,0,2,0,200,-999
344,2.009001099264E12,72,25627,3,0,0,0,1,2,0,0,0,40300,-999
345,2.007001202688E12,73,25465,2,0,0,0,2,0,0,0,0,23540,-999
346,2.01100034048E12,73,25545,2,2,0,0,0,0,0,0,0,193000,-999
